OBJECTID,FID_gen_lo,LSOA21CD,gen,FID_gwr_ov,Observed,Cond,LocalR2,Predicted,Intercept,park_density,density_airbnb,NSSES_1_and_2_change_pct,NSSES_3_change_pct,NSSES_4_change_pct,NSSES_5_change_pct,NSSES_6_change_pct,NSSES_7_change_pct,converted_or_share_house_change_pct,average_chn_11_19,Resident_in_UK_4_and_Less_change_pct,1_car_or_van_in_household_change_pct,2_cars_or_vans_in_household_change_pct,income_score_change,compared_mean_price_2011,Residual,StdError,StdErr_Int,StdErrC1_p,StdErrC2_d,StdErrC3_N,StdErrC4_N,StdErrC5_N,StdErrC6_N,StdErrC7_N,StdErrC8_N,StdErrC9_c,StdErrC10_,StdErrC11_,StdErrC12_,StdErrC13_,StdErrC14_,StdErrC15_,StdResid,Source_ID,Shape_Leng,Shape_Area
606.00 ,4308.00 ,E01004545,1.00 ,4308.00 ,0.05 ,5.90 ,0.51 ,-0.05 ,-0.08 ,0.01 ,0.01 ,0.19 ,0.00 ,0.01 ,0.00 ,0.00 ,0.01 ,0.06 ,0.04 ,0.03 ,0.01 ,-0.03 ,0.03 ,0.03 ,0.10 ,0.33 ,0.04 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.04 ,0.02 ,0.29 ,4308.00 ,2399.21 ,145925.64 
607.00 ,4310.00 ,E01004547,1.00 ,4310.00 ,0.12 ,5.80 ,0.52 ,0.16 ,-0.08 ,0.01 ,0.01 ,0.21 ,0.00 ,0.02 ,0.00 ,0.00 ,0.01 ,0.06 ,0.05 ,0.03 ,0.01 ,-0.03 ,0.04 ,0.03 ,-0.04 ,0.33 ,0.04 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.04 ,0.02 ,-0.13 ,4310.00 ,2371.88 ,114993.86 
608.00 ,4312.00 ,E01004549,1.00 ,4312.00 ,0.17 ,5.58 ,0.51 ,0.21 ,-0.07 ,0.01 ,0.00 ,0.21 ,0.00 ,0.02 ,0.00 ,0.00 ,0.01 ,0.06 ,0.05 ,0.04 ,0.00 ,-0.03 ,0.04 ,0.03 ,-0.04 ,0.33 ,0.04 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.04 ,0.04 ,0.02 ,-0.12 ,4312.00 ,1887.32 ,124640.79 
609.00 ,4314.00 ,E01004551,1.00 ,4314.00 ,0.16 ,8.12 ,0.49 ,0.00 ,-0.19 ,0.03 ,0.09 ,0.22 ,-0.01 ,0.02 ,-0.01 ,0.02 ,0.00 ,0.06 ,0.08 ,0.02 ,0.02 ,-0.04 ,0.13 ,0.02 ,0.16 ,0.33 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.04 ,0.01 ,0.47 ,4314.00 ,2406.68 ,214625.02 
610.00 ,4340.00 ,E01004580,1.00 ,4340.00 ,0.08 ,9.39 ,0.46 ,-0.02 ,-0.21 ,0.03 ,0.10 ,0.22 ,-0.02 ,0.03 ,-0.01 ,0.01 ,-0.01 ,0.06 ,0.07 ,0.01 ,0.01 ,-0.02 ,0.15 ,0.02 ,0.10 ,0.33 ,0.06 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.03 ,0.04 ,0.01 ,0.31 ,4340.00 ,1483.35 ,108881.80 
611.00 ,4348.00 ,E01004588,1.00 ,4348.00 ,0.12 ,8.17 ,0.48 ,0.27 ,-0.18 ,0.03 ,0.07 ,0.22 ,-0.01 ,0.02 ,0.00 ,0.01 ,0.00 ,0.05 ,0.08 ,0.01 ,0.01 ,-0.04 ,0.12 ,0.02 ,-0.15 ,0.33 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.04 ,0.01 ,-0.45 ,4348.00 ,2075.45 ,166026.30 
612.00 ,4358.00 ,E01004598,1.00 ,4358.00 ,0.07 ,6.15 ,0.53 ,0.07 ,-0.13 ,0.01 ,0.03 ,0.23 ,0.00 ,0.03 ,-0.02 ,0.01 ,-0.01 ,0.07 ,0.07 ,0.04 ,0.01 ,-0.03 ,0.11 ,0.03 ,0.00 ,0.32 ,0.04 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.04 ,0.04 ,0.02 ,0.00 ,4358.00 ,2126.10 ,142392.23 
613.00 ,4360.00 ,E01004601,1.00 ,4360.00 ,0.08 ,7.00 ,0.53 ,-0.06 ,-0.20 ,0.03 ,0.08 ,0.24 ,-0.01 ,0.02 ,-0.03 ,0.02 ,-0.02 ,0.07 ,0.07 ,0.04 ,0.02 ,-0.03 ,0.16 ,0.03 ,0.13 ,0.34 ,0.05 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.04 ,0.04 ,0.01 ,0.40 ,4360.00 ,3146.88 ,304623.11 
614.00 ,4368.00 ,E01004610,1.00 ,4368.00 ,0.37 ,5.11 ,0.51 ,0.57 ,-0.06 ,0.01 ,-0.02 ,0.21 ,0.00 ,0.01 ,-0.01 ,-0.01 ,0.00 ,0.06 ,0.04 ,0.04 ,0.00 ,-0.02 ,0.04 ,0.03 ,-0.20 ,0.31 ,0.04 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.04 ,0.04 ,0.02 ,-0.64 ,4368.00 ,2927.99 ,285732.74 
615.00 ,4370.00 ,E01004612,1.00 ,4370.00 ,0.11 ,5.07 ,0.50 ,0.16 ,-0.06 ,0.01 ,-0.02 ,0.21 ,0.00 ,0.01 ,-0.01 ,-0.01 ,0.00 ,0.06 ,0.04 ,0.03 ,0.00 ,-0.02 ,0.03 ,0.03 ,-0.04 ,0.33 ,0.04 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.04 ,0.04 ,0.02 ,-0.13 ,4370.00 ,1920.19 ,120705.71 
616.00 ,4371.00 ,E01004613,1.00 ,4371.00 ,0.10 ,4.92 ,0.49 ,0.14 ,-0.06 ,0.00 ,-0.02 ,0.20 ,0.00 ,0.01 ,-0.01 ,-0.01 ,0.00 ,0.06 ,0.04 ,0.03 ,0.00 ,-0.01 ,0.02 ,0.03 ,-0.04 ,0.33 ,0.04 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,-0.12 ,4371.00 ,2386.85 ,99794.73 
617.00 ,4372.00 ,E01004614,1.00 ,4372.00 ,0.21 ,4.88 ,0.50 ,0.31 ,-0.05 ,0.00 ,-0.03 ,0.21 ,0.00 ,0.01 ,-0.01 ,-0.01 ,0.00 ,0.06 ,0.04 ,0.04 ,0.00 ,-0.02 ,0.04 ,0.03 ,-0.09 ,0.33 ,0.03 ,0.02 ,0.06 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,-0.29 ,4372.00 ,2022.30 ,144473.07 
618.00 ,4374.00 ,E01004616,1.00 ,4374.00 ,0.28 ,4.76 ,0.49 ,0.45 ,-0.05 ,0.00 ,-0.03 ,0.21 ,0.00 ,0.01 ,-0.01 ,-0.01 ,0.00 ,0.06 ,0.04 ,0.03 ,0.00 ,-0.01 ,0.03 ,0.03 ,-0.17 ,0.32 ,0.03 ,0.02 ,0.06 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,-0.55 ,4374.00 ,1781.70 ,105249.74 
619.00 ,4375.00 ,E01004617,1.00 ,4375.00 ,0.17 ,4.70 ,0.50 ,0.23 ,-0.05 ,0.00 ,-0.04 ,0.21 ,0.00 ,0.01 ,-0.01 ,-0.01 ,0.00 ,0.07 ,0.04 ,0.04 ,0.00 ,-0.01 ,0.03 ,0.03 ,-0.06 ,0.32 ,0.03 ,0.02 ,0.06 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,-0.20 ,4375.00 ,4121.73 ,426559.02 
620.00 ,4406.00 ,E01004648,1.00 ,4406.00 ,0.12 ,10.05 ,0.40 ,-0.16 ,-0.16 ,0.03 ,0.13 ,0.31 ,0.02 ,0.04 ,0.00 ,-0.02 ,-0.03 ,0.01 ,0.05 ,-0.01 ,-0.03 ,0.02 ,0.07 ,0.02 ,0.28 ,0.33 ,0.06 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.85 ,4406.00 ,3196.71 ,215190.65 
621.00 ,4408.00 ,E01004650,1.00 ,4408.00 ,0.06 ,10.97 ,0.40 ,0.15 ,-0.14 ,0.03 ,0.11 ,0.31 ,0.02 ,0.04 ,0.00 ,-0.02 ,-0.03 ,0.00 ,0.07 ,-0.01 ,-0.03 ,0.01 ,0.07 ,0.02 ,-0.09 ,0.33 ,0.07 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,-0.29 ,4408.00 ,2642.20 ,175687.35 
622.00 ,4409.00 ,E01004651,1.00 ,4409.00 ,0.16 ,11.15 ,0.41 ,0.23 ,-0.15 ,0.03 ,0.12 ,0.32 ,0.02 ,0.04 ,0.00 ,-0.02 ,-0.02 ,0.01 ,0.06 ,-0.02 ,-0.03 ,0.01 ,0.06 ,0.03 ,-0.07 ,0.32 ,0.07 ,0.02 ,0.06 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,-0.22 ,4409.00 ,1613.52 ,100602.61 
623.00 ,4410.00 ,E01004652,1.00 ,4410.00 ,0.07 ,12.82 ,0.35 ,-0.10 ,-0.10 ,0.03 ,0.09 ,0.26 ,0.00 ,0.04 ,-0.01 ,-0.03 ,-0.02 ,0.01 ,0.05 ,-0.01 ,-0.03 ,0.00 ,0.06 ,0.02 ,0.16 ,0.33 ,0.07 ,0.01 ,0.06 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.49 ,4410.00 ,1227.32 ,47334.91 
624.00 ,4413.00 ,E01004656,1.00 ,4413.00 ,0.06 ,12.57 ,0.36 ,0.06 ,-0.10 ,0.03 ,0.09 ,0.27 ,0.00 ,0.04 ,-0.01 ,-0.03 ,-0.02 ,0.01 ,0.06 ,-0.01 ,-0.03 ,0.00 ,0.06 ,0.02 ,0.00 ,0.33 ,0.07 ,0.01 ,0.06 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,-0.01 ,4413.00 ,2066.50 ,152068.50 
625.00 ,4414.00 ,E01004657,1.00 ,4414.00 ,0.17 ,15.21 ,0.44 ,0.19 ,-0.14 ,0.01 ,0.08 ,0.31 ,0.00 ,0.05 ,0.00 ,-0.01 ,-0.01 ,0.01 ,0.08 ,-0.04 ,-0.07 ,0.00 ,0.03 ,0.04 ,-0.01 ,0.31 ,0.10 ,0.01 ,0.08 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,-0.04 ,4414.00 ,2110.76 ,123605.87 
626.00 ,4415.00 ,E01004658,1.00 ,4415.00 ,0.30 ,15.18 ,0.43 ,0.44 ,-0.13 ,0.01 ,0.08 ,0.31 ,0.00 ,0.05 ,0.00 ,-0.01 ,-0.01 ,0.01 ,0.08 ,-0.04 ,-0.06 ,0.00 ,0.04 ,0.04 ,-0.14 ,0.31 ,0.10 ,0.01 ,0.07 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,-0.45 ,4415.00 ,2426.55 ,101188.38 
627.00 ,4417.00 ,E01004660,1.00 ,4417.00 ,0.11 ,14.16 ,0.44 ,0.03 ,-0.14 ,0.01 ,0.08 ,0.32 ,0.01 ,0.05 ,0.00 ,-0.01 ,-0.01 ,0.01 ,0.07 ,-0.03 ,-0.05 ,-0.01 ,0.03 ,0.04 ,0.08 ,0.33 ,0.10 ,0.01 ,0.07 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.24 ,4417.00 ,1347.59 ,69063.50 
628.00 ,4418.00 ,E01004661,1.00 ,4418.00 ,0.11 ,14.42 ,0.42 ,0.08 ,-0.11 ,0.01 ,0.08 ,0.31 ,0.01 ,0.05 ,0.00 ,-0.01 ,-0.01 ,0.01 ,0.08 ,-0.03 ,-0.05 ,0.00 ,0.04 ,0.03 ,0.02 ,0.33 ,0.09 ,0.01 ,0.07 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.07 ,4418.00 ,2405.58 ,131794.96 
629.00 ,4419.00 ,E01004662,1.00 ,4419.00 ,0.14 ,14.39 ,0.44 ,0.12 ,-0.13 ,0.01 ,0.08 ,0.32 ,0.01 ,0.05 ,0.00 ,-0.01 ,-0.01 ,0.01 ,0.08 ,-0.03 ,-0.06 ,-0.01 ,0.03 ,0.04 ,0.03 ,0.33 ,0.10 ,0.01 ,0.07 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.08 ,4419.00 ,2282.93 ,90204.51 
630.00 ,4427.00 ,E01004676,1.00 ,4427.00 ,0.08 ,10.43 ,0.37 ,-0.02 ,-0.13 ,0.03 ,0.11 ,0.29 ,0.02 ,0.04 ,-0.01 ,-0.02 ,-0.03 ,0.01 ,0.06 ,0.00 ,-0.03 ,0.02 ,0.07 ,0.02 ,0.10 ,0.33 ,0.06 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.31 ,4427.00 ,1334.96 ,81487.30 
631.00 ,4431.00 ,E01004680,1.00 ,4431.00 ,0.08 ,15.35 ,0.41 ,0.12 ,-0.13 ,0.01 ,0.08 ,0.30 ,0.00 ,0.05 ,0.00 ,-0.01 ,-0.01 ,0.01 ,0.08 ,-0.04 ,-0.06 ,0.00 ,0.04 ,0.03 ,-0.04 ,0.32 ,0.10 ,0.01 ,0.07 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,-0.11 ,4431.00 ,1643.22 ,114902.14 
632.00 ,4436.00 ,E01004686,1.00 ,4436.00 ,0.21 ,15.16 ,0.41 ,0.23 ,-0.11 ,0.01 ,0.08 ,0.30 ,0.00 ,0.05 ,0.00 ,-0.01 ,-0.01 ,0.01 ,0.08 ,-0.03 ,-0.05 ,0.00 ,0.04 ,0.03 ,-0.02 ,0.32 ,0.09 ,0.01 ,0.07 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,-0.07 ,4436.00 ,1411.05 ,63120.10 
633.00 ,4442.00 ,E01004694,1.00 ,4442.00 ,0.15 ,14.46 ,0.35 ,0.09 ,-0.11 ,0.02 ,0.09 ,0.27 ,-0.01 ,0.04 ,-0.01 ,-0.03 ,-0.01 ,0.01 ,0.05 ,-0.02 ,-0.03 ,0.00 ,0.05 ,0.02 ,0.06 ,0.33 ,0.08 ,0.01 ,0.07 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.18 ,4442.00 ,1503.91 ,103511.88 
634.00 ,4448.00 ,E01004700,1.00 ,4448.00 ,0.10 ,13.95 ,0.35 ,-0.01 ,-0.10 ,0.02 ,0.08 ,0.27 ,0.00 ,0.04 ,-0.01 ,-0.03 ,-0.02 ,0.01 ,0.05 ,-0.02 ,-0.03 ,0.00 ,0.05 ,0.02 ,0.11 ,0.33 ,0.08 ,0.01 ,0.06 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.34 ,4448.00 ,1128.08 ,57175.21 
635.00 ,4449.00 ,E01004701,1.00 ,4449.00 ,0.15 ,11.60 ,0.38 ,0.11 ,-0.12 ,0.03 ,0.10 ,0.30 ,0.02 ,0.04 ,0.00 ,-0.02 ,-0.03 ,0.00 ,0.07 ,-0.01 ,-0.04 ,0.01 ,0.07 ,0.02 ,0.04 ,0.33 ,0.07 ,0.01 ,0.06 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.12 ,4449.00 ,1617.83 ,78314.22 
636.00 ,4454.00 ,E01004707,1.00 ,4454.00 ,0.19 ,10.90 ,0.38 ,0.09 ,-0.13 ,0.03 ,0.11 ,0.29 ,0.02 ,0.04 ,0.00 ,-0.02 ,-0.03 ,0.00 ,0.07 ,-0.01 ,-0.03 ,0.02 ,0.07 ,0.02 ,0.10 ,0.33 ,0.07 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.31 ,4454.00 ,1908.88 ,127433.23 
637.00 ,4457.00 ,E01004710,1.00 ,4457.00 ,0.12 ,9.54 ,0.39 ,0.05 ,-0.15 ,0.03 ,0.13 ,0.31 ,0.02 ,0.04 ,0.00 ,-0.02 ,-0.03 ,0.01 ,0.05 ,0.00 ,-0.03 ,0.03 ,0.08 ,0.02 ,0.07 ,0.31 ,0.06 ,0.02 ,0.05 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.23 ,4457.00 ,1767.55 ,127770.64 
638.00 ,4460.00 ,E01004713,1.00 ,4460.00 ,0.11 ,14.47 ,0.48 ,-0.07 ,-0.16 ,0.01 ,0.07 ,0.33 ,0.01 ,0.06 ,0.00 ,0.00 ,-0.01 ,0.00 ,0.08 ,-0.03 ,-0.06 ,0.01 ,0.02 ,0.05 ,0.18 ,0.32 ,0.10 ,0.01 ,0.08 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.05 ,0.03 ,0.01 ,0.56 ,4460.00 ,2960.44 ,178736.60 
639.00 ,4472.00 ,E01004725,1.00 ,4472.00 ,0.16 ,12.51 ,0.42 ,0.03 ,-0.14 ,0.02 ,0.10 ,0.32 ,0.02 ,0.05 ,0.00 ,-0.01 ,-0.01 ,0.01 ,0.07 ,-0.02 ,-0.04 ,0.00 ,0.05 ,0.03 ,0.12 ,0.32 ,0.08 ,0.02 ,0.06 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.39 ,4472.00 ,3317.22 ,270079.77 
640.00 ,4475.00 ,E01004728,1.00 ,4475.00 ,0.18 ,12.49 ,0.40 ,0.44 ,-0.12 ,0.02 ,0.09 ,0.31 ,0.01 ,0.04 ,0.00 ,-0.02 ,-0.02 ,0.00 ,0.07 ,-0.02 ,-0.04 ,0.00 ,0.06 ,0.03 ,-0.26 ,0.32 ,0.08 ,0.01 ,0.06 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,-0.82 ,4475.00 ,1699.15 ,74634.83 
641.00 ,4477.00 ,E01004730,1.00 ,4477.00 ,0.13 ,12.31 ,0.46 ,0.30 ,-0.17 ,0.02 ,0.10 ,0.34 ,0.02 ,0.05 ,0.01 ,0.00 ,0.00 ,0.02 ,0.05 ,-0.01 ,-0.03 ,-0.01 ,0.03 ,0.04 ,-0.17 ,0.31 ,0.08 ,0.02 ,0.06 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.05 ,0.03 ,0.01 ,-0.55 ,4477.00 ,4231.05 ,448595.85 
642.00 ,4480.00 ,E01004733,1.00 ,4480.00 ,0.05 ,11.54 ,0.52 ,0.06 ,-0.24 ,0.00 ,0.07 ,0.28 ,-0.04 ,0.08 ,0.00 ,-0.02 ,0.01 ,0.02 ,0.12 ,-0.03 ,-0.06 ,0.06 ,0.04 ,0.06 ,-0.01 ,0.32 ,0.09 ,0.01 ,0.07 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.02 ,0.01 ,-0.02 ,4480.00 ,5159.78 ,444466.21 
643.00 ,4481.00 ,E01004734,1.00 ,4481.00 ,0.01 ,13.71 ,0.51 ,-0.06 ,-0.24 ,0.00 ,0.07 ,0.31 ,-0.03 ,0.07 ,0.00 ,0.01 ,0.01 ,0.00 ,0.12 ,-0.03 ,-0.08 ,0.04 ,0.03 ,0.06 ,0.08 ,0.31 ,0.10 ,0.02 ,0.08 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.05 ,0.02 ,0.01 ,0.25 ,4481.00 ,4385.87 ,320340.21 
644.00 ,4498.00 ,E01004754,1.00 ,4498.00 ,0.06 ,11.50 ,0.37 ,-0.05 ,-0.11 ,0.03 ,0.10 ,0.28 ,0.01 ,0.04 ,-0.01 ,-0.03 ,-0.03 ,0.00 ,0.06 ,-0.01 ,-0.03 ,0.01 ,0.07 ,0.02 ,0.12 ,0.32 ,0.07 ,0.01 ,0.06 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.03 ,0.04 ,0.03 ,0.01 ,0.37 ,4498.00 ,1414.30 ,83609.69 
645.00 ,4524.00 ,E01032579,1.00 ,4524.00 ,0.18 ,5.10 ,0.61 ,0.18 ,-0.14 ,0.01 ,-0.13 ,0.34 ,-0.02 ,0.00 ,0.02 ,0.05 ,0.02 ,0.08 ,0.10 ,0.06 ,0.01 ,0.11 ,0.08 ,0.07 ,0.00 ,0.32 ,0.04 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,0.00 ,4524.00 ,2767.12 ,174162.62 
646.00 ,4528.00 ,E01032583,1.00 ,4528.00 ,-0.04 ,11.55 ,0.51 ,0.09 ,-0.18 ,-0.01 ,0.01 ,0.29 ,-0.03 ,0.08 ,0.02 ,-0.01 ,0.03 ,0.03 ,0.11 ,-0.01 ,-0.06 ,0.07 ,0.04 ,0.07 ,-0.14 ,0.33 ,0.08 ,0.02 ,0.07 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.05 ,0.02 ,0.02 ,-0.42 ,4528.00 ,2588.54 ,153365.02 
647.00 ,4533.00 ,E01032639,1.00 ,4533.00 ,0.13 ,9.26 ,0.51 ,0.10 ,-0.14 ,-0.01 ,-0.01 ,0.25 ,-0.03 ,0.07 ,0.03 ,-0.03 ,0.02 ,0.04 ,0.10 ,0.00 ,-0.02 ,0.07 ,0.04 ,0.05 ,0.03 ,0.33 ,0.07 ,0.02 ,0.06 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.05 ,0.02 ,0.02 ,0.09 ,4533.00 ,1683.12 ,89712.28 
648.00 ,4534.00 ,E01032640,1.00 ,4534.00 ,0.13 ,10.21 ,0.51 ,-0.12 ,-0.08 ,-0.01 ,-0.09 ,0.30 ,0.01 ,0.04 ,0.03 ,-0.01 ,0.02 ,0.05 ,0.10 ,0.04 ,-0.01 ,0.10 ,0.07 ,0.06 ,0.25 ,0.30 ,0.07 ,0.02 ,0.06 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.05 ,0.02 ,0.03 ,0.83 ,4534.00 ,1037.52 ,45886.16 
649.00 ,4536.00 ,E01032719,1.00 ,4536.00 ,0.16 ,9.49 ,0.51 ,0.29 ,-0.15 ,-0.01 ,-0.01 ,0.26 ,-0.03 ,0.08 ,0.03 ,-0.03 ,0.02 ,0.03 ,0.10 ,0.00 ,-0.03 ,0.07 ,0.04 ,0.06 ,-0.13 ,0.33 ,0.07 ,0.02 ,0.06 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.05 ,0.02 ,0.02 ,-0.39 ,4536.00 ,1244.31 ,40681.97 
650.00 ,4543.00 ,E01032764,1.00 ,4543.00 ,0.15 ,7.82 ,0.61 ,-0.57 ,-0.12 ,-0.02 ,-0.02 ,0.42 ,0.06 ,0.02 ,0.05 ,0.05 ,0.07 ,0.03 ,0.03 ,0.06 ,0.08 ,0.14 ,0.16 ,0.05 ,0.71 ,0.32 ,0.06 ,0.02 ,0.05 ,0.02 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.02 ,0.02 ,0.04 ,0.03 ,0.03 ,2.22 ,4543.00 ,4588.72 ,324685.55 
651.00 ,4548.00 ,E01032770,1.00 ,4548.00 ,0.06 ,6.82 ,0.62 ,0.20 ,-0.13 ,0.00 ,-0.05 ,0.38 ,0.01 ,0.03 ,0.03 ,0.06 ,0.01 ,0.06 ,0.07 ,0.06 ,0.03 ,0.16 ,0.15 ,0.09 ,-0.15 ,0.32 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.02 ,0.03 ,0.02 ,0.02 ,0.02 ,0.04 ,0.02 ,0.03 ,-0.47 ,4548.00 ,1469.70 ,44903.20 
