LSOA21CD,cafe_other_pct,school_pct
E01001544,0,0.002509762
E01001553,0,0.034244878
E01001554,0,0.04800392
E01001558,0,0.073144193
E01001609,0,0.015701739
E01001632,0,0.044151497
E01001702,0,0.105015137
E01001704,0,0.028671635
E01001710,0,0.020818764
E01001716,0,0.060467932
E01001725,0,0.100617908
E01001727,0,0.051767326
E01001728,0,0.006962184
E01001741,0,0.003905209
E01001751,0,8.82027E-05
E01001756,0,0.054788824
E01001768,0,0.000890796
E01001776,0,0.158872887
E01001794,0,0.032779199
E01001795,0,0.051326889
E01001807,0,0.00580304
E01001809,0,0.116007568
E01001825,0,0.017032082
E01001854,0,0.029859016
E01001864,0,0.001976557
E01001879,0,0.041874648
E01001901,0,0.000349676
E01001904,0,0.095142005
E01001905,0,0.043662465
E01001910,0,0.007232141
E01001917,0,0.049576602
E01001918,0,0.020327231
E01001976,0,0.03348261
E01001978,0,0.008904777
E01001979,0,0.012292469
E01002016,0,0.16695972
E01002034,0,0.115729297
E01002038,0,0.007465897
E01002051,0,0.020065711
E01002055,0,0.002759111
E01002070,0,0.000147653
E01002092,0,0.038519935
E01002106,0,0.031580891
E01002124,0,0.087947091
E01002128,0,0.04142876
E01002141,0,0.002601351
E01002167,0,0.04480492
E01002181,0,0.011267335
E01002182,0,0.007085152
E01002196,0,0.08142302
E01002203,0,0.005066994
E01002223,0,0.053695421
E01002231,0,0.087500316
E01002232,0,0.065065921
E01002234,0,0.065471272
E01002236,0,0.099943521
E01002243,0,0.000938243
E01002310,0,0.020996626
E01002358,0,0.015529274
E01002376,0,0.147406657
E01002399,0,0.042800985
E01002422,0,0.10112365
E01002451,0,0.076416902
E01002456,0,0.301851586
E01002457,0,0.240487802
E01002483,0,0.122138136
E01002488,0,0.082495974
E01002503,0,0.000850748
E01002523,0,0.102577816
E01002550,0,0.031552222
E01002636,0,0.02617419
E01002646,0,0.180900249
E01002662,0,0.001007269
E01002674,0,0.016981449
E01002689,0,0.079060997
E01002744,0,0.08333396
E01002752,0,0.011470383
E01002764,0,0.037823398
E01002789,0,0.04925717
E01002834,0,0.009216534
E01002836,0,0.00492451
E01002851,0,0.003896929
E01002869,0,0.067609175
E01002872,0,0.030013708
E01002876,0,0.040298339
E01002879,0,0.008585665
E01002887,0,0.001609482
E01002893,0,0.009635731
E01002898,0,0.059358937
E01002909,0,2.45839E-06
E01002910,0,0.009169021
E01002928,0,0.049546957
E01002935,0,1.92373E-05
E01002958,0,0.029304354
E01002963,0,0.019729562
E01002965,0,0.014693232
E01002994,0,0.078686033
E01003044,0,0.038527743
E01003084,0,0.00056763
E01003094,0,0.062980298
E01003142,0,0.089350552
E01003156,0,0.04367119
E01003218,0,0.030180321
E01003221,0,0.029385126
E01003224,0,0.016818368
E01003226,0,0.042241997
E01003260,0,0.052928111
E01003307,0,0.030735549
E01003308,0,0.030279347
E01003311,0,0.012722586
E01003314,0,0.019281537
E01003316,0,0.006541304
E01003319,0,0.031952643
E01003335,0,0.002420091
E01003358,0,0.03858296
E01003384,0,0.000128397
E01003403,0,0.082252155
E01003404,0,0.074182329
E01003410,0,0.042100069
E01003434,0,0.056915794
E01003491,0,0.071636273
E01003492,0,0.071488174
E01003494,0,0.047071837
E01003522,0,0.05300558
E01003529,0,0.002302514
E01003532,0,0.042542479
E01003534,0,0.113780785
E01003560,0,0.006926115
E01003564,0,0.080066351
E01003567,0,0.079139376
E01003588,0,0.043126238
E01003629,0,0.10577385
E01003641,0,0.057446897
E01003642,0,0.07452154
E01003650,0,0.047933793
E01003652,0,0.109214825
E01003653,0,0.037669945
E01003663,0,0.043225974
E01003666,0,0.042289385
E01003684,0,0.053756387
E01003706,0,0.056197467
E01003709,0,0.05768729
E01003718,0,0.150159719
E01003732,0,0.048269043
E01003733,0,0.013177092
E01003737,0,0.058194774
E01003742,0,0.050643122
E01003749,0,0.018555823
E01003755,0,0.038306286
E01003757,0,0.042538981
E01003771,0,0.080547047
E01003781,0,0.037102601
E01003787,0,0.051962273
E01003856,0,0.002113808
E01003874,0,0.049245208
E01003877,0,0.002289153
E01003925,0,0.047766545
E01003955,0,0.001651962
E01003956,0,0.032895586
E01003961,0,0.020052646
E01003972,0,0.011842971
E01004065,0,0.022841877
E01004077,0,0.005443051
E01004082,0,0.014810506
E01004095,0,4.00821E-05
E01004132,0,0.007036838
E01004133,0,0.04252394
E01004135,0,0.01552331
E01004160,0,0.097896436
E01004170,0,0.012144038
E01004173,0,0.018205096
E01004181,0,0.006596789
E01004190,0,1.70396E-05
E01004196,0,0.028649789
E01004218,0,0.040275278
E01004361,0,0.011862679
E01004369,0,0.04853287
E01004370,0,0.042150539
E01004372,0,0.06154929
E01004414,0,0.043907204
E01004425,0,0.038666344
E01004439,0,0.039814559
E01004472,0,0.029049929
E01004479,0,0.045929773
E01004485,0,0.005359632
E01004497,0,0.248893947
E01004498,0,0.049475631
E01004518,0,0.043939805
E01004520,0,0.182285339
E01004525,0,0.0376397
E01004526,0,0.043386383
E01004527,0,0.092139575
E01004530,0,0.003577135
E01004533,0,0.04489994
E01004542,0,0.039314646
E01004544,0,0.114410468
E01004546,0,0.001864822
E01004548,0,0.039801731
E01004556,0,0.019285727
E01004557,0,0.044499153
E01004567,0,0.130039185
E01004594,0,0.045376748
E01004610,0,0.031773605
E01004618,0,0.03452902
E01004626,0,0.060068015
E01004635,0,0.168554621
E01004640,0,0.001171512
E01004663,0,0.01083695
E01004677,0,0.050696706
E01004697,0,0.034203783
E01004718,0,0.018848055
E01004752,0,0.144753407
E01004760,0,0.072320405
E01024144,0,0.392765396
E01030331,0,0.002775751
E01032563,0,0.085328767
E01032575,0,0.121072697
E01033135,0,0.039795227
E01033455,0,0.01614843
E01033590,0,0.000290558
E01033603,0,0.041550326
E01033866,0,0.16892317
E01033933,0,0.123152379
E01033934,0,0.10466386
E01034040,0,0.00029496
E01034140,0,0.16496411
E01034142,0,0.020534846
E01034143,0,0.072425617
E01034191,0,0.046331663
E01034470,0,0.116699377
E01000002,0.010659421,0
E01000013,0.001929357,0
E01000036,3.20881E-06,0
E01000043,0.001813035,0
E01000131,0.001423926,0
E01000385,0.000205528,0
E01000394,0.000458037,0
E01000404,0.000391425,0
E01000443,0.000151559,0
E01000472,0.000453377,0
E01000490,9.7353E-05,0
E01000545,0.020120941,0
E01000610,0.000839196,0
E01000674,0.000860574,0
E01000676,0.000324355,0
E01000737,2.09725E-05,0
E01000741,0.001642114,0
E01000742,0.001167777,0
E01000747,1.81264E-05,0
E01000790,0.002659082,0
E01000798,0.001940509,0
E01000807,0.000146976,0
E01000812,0.000347812,0
E01000851,0.009864729,0
E01000857,0.001472479,0
E01000867,0.000430861,0
E01000894,0.000280923,0
E01000896,0.005425401,0
E01000901,0.000698624,0
E01000917,0.032802687,0
E01000919,0.034157341,0
E01000927,0.010959178,0
E01000937,0.003670632,0
E01000939,0.000545959,0
E01000943,0.006656487,0
E01000948,0.002588898,0
E01000972,0.001030398,0
E01000973,0.000343165,0
E01001023,0.000138075,0
E01001031,0.000754525,0
E01001097,8.58454E-05,0
E01001164,0.003583944,0
E01001196,0.00019439,0
E01001209,0.000574655,0
E01001247,0.003392341,0
E01001458,0.033077359,0
E01001527,0.000362891,0
E01001549,0.000159741,0
E01001664,0.000373396,0
E01001666,0.000653861,0
E01001717,0.000726342,0
E01001720,0.000236726,0
E01001732,0.002306337,0
E01001733,0.004621868,0
E01001760,0.004722595,0
E01001763,8.99108E-05,0
E01001777,0.070196282,0
E01001823,0.001056613,0
E01001830,0.001871014,0
E01001852,0.000142974,0
E01001867,0.000378232,0
E01001870,0.000358214,0
E01001871,0.001262803,0
E01001885,0.000503147,0
E01001893,0.024484608,0
E01001912,0.001688307,0
E01001924,0.000864034,0
E01001943,0.019434994,0
E01001945,0.003546615,0
E01001991,0.007844899,0
E01002002,0.000888377,0
E01002003,9.51414E-05,0
E01002011,0.000124735,0
E01002021,0.000344606,0
E01002024,0.000138311,0
E01002031,0.004525763,0
E01002047,0.002655383,0
E01002064,0.000441057,0
E01002105,0.008326117,0
E01002149,0.000176984,0
E01002152,0.000283556,0
E01002176,0.000133972,0
E01002349,7.37744E-05,0
E01002353,0.000301368,0
E01002367,0.005378085,0
E01002371,0.000724434,0
E01002390,0.000342006,0
E01002434,0.001571802,0
E01002495,0.00015223,0
E01002535,0.002693148,0
E01002538,1.85975E-05,0
E01002545,0.000732983,0
E01002556,0.000215287,0
E01002558,0.000195238,0
E01002588,0.000626947,0
E01002677,0.000314553,0
E01002686,0.000458251,0
E01002696,0.001689827,0
E01002715,0.004225198,0
E01002720,0.000487314,0
E01002721,0.000915358,0
E01002724,0.005688885,0
E01002725,0.000543177,0
E01002734,0.002360979,0
E01002758,0.003643416,0
E01002763,0.000324915,0
E01002773,0.003011651,0
E01002785,0.024500981,0
E01002786,0.009794007,0
E01002809,0.000131574,0
E01002811,0.000439872,0
E01002821,0.026850139,0
E01002824,0.005273852,0
E01002827,0.002344826,0
E01002844,0.000535235,0
E01002864,0.011952948,0
E01002865,0.000716621,0
E01002871,0.001012946,0
E01002889,0.007611157,0
E01002901,0.008064815,0
E01002908,0.000780861,0
E01002932,0.000221467,0
E01002974,0.00029632,0
E01002978,0.000311422,0
E01002988,0.00100218,0
E01003017,0.005432727,0
E01003038,0.005011726,0
E01003048,0.00048415,0
E01003053,0.00193171,0
E01003055,0.002282591,0
E01003063,0.001478543,0
E01003067,0.000970947,0
E01003076,0.000247089,0
E01003105,0.000613633,0
E01003112,0.021830619,0
E01003118,0.010622487,0
E01003144,0.000182427,0
E01003177,0.000509106,0
E01003214,0.000124113,0
E01003246,0.000377156,0
E01003274,0.000645243,0
E01003297,0.000727712,0
E01003305,0.001367986,0
E01003323,0.000125031,0
E01003400,0.003976415,0
E01003439,0.001033825,0
E01003443,0.002766556,0
E01003464,0.001798809,0
E01003473,0.000498333,0
E01003556,0.000233035,0
E01003569,0.002361556,0
E01003584,0.000645369,0
E01003605,0.000462394,0
E01003630,0.001828701,0
E01003632,0.000423532,0
E01003633,0.000921095,0
E01003673,0.006234479,0
E01003726,4.47716E-05,0
E01003790,3.93535E-05,0
E01003799,0.000244577,0
E01003815,0.001356413,0
E01003836,0.000566198,0
E01003839,0.000859627,0
E01003843,0.000177233,0
E01003849,0.000248404,0
E01003859,0.000329659,0
E01003886,0.003251151,0
E01003887,0.001843413,0
E01003889,1.82928E-05,0
E01003891,0.004068564,0
E01003893,0.000188452,0
E01003894,0.000374465,0
E01003906,0.00052067,0
E01003909,0.000886221,0
E01003911,0.002567449,0
E01003917,0.005377648,0
E01003921,0.002657224,0
E01003923,0.001759741,0
E01003934,0.120025457,0
E01003937,0.009092291,0
E01003949,0.095398921,0
E01003953,0.002082271,0
E01003984,0.001370625,0
E01004018,0.000601608,0
E01004021,0.00108081,0
E01004049,0.004275887,0
E01004056,0.000234499,0
E01004059,0.000587385,0
E01004094,0.000329696,0
E01004110,0.000184756,0
E01004191,0.000228743,0
E01004195,0.000318307,0
E01004202,0.01210845,0
E01004203,0.000803872,0
E01004263,0.001040308,0
E01004277,0.005807713,0
E01004340,0.000780002,0
E01004342,0.00071987,0
E01004362,0.000138971,0
E01004387,0.000363465,0
E01004396,0.000724925,0
E01004405,0.000557663,0
E01004420,0.002576001,0
E01004429,0.00024021,0
E01004430,0.000202858,0
E01004436,0.000320049,0
E01004438,0.001374374,0
E01004454,0.000340358,0
E01004460,0.002362655,0
E01004463,0.004866505,0
E01004580,0.00161344,0
E01004598,0.000598358,0
E01004608,0.014637911,0
E01004617,0.00017956,0
E01004657,0.005288253,0
E01004678,0.002028647,0
E01004682,0.001523803,0
E01004691,0.001529123,0
E01004694,0.002860509,0
E01004702,0.0001654,0
E01004706,0.006765231,0
E01004716,0.002078323,0
E01004726,7.41036E-05,0
E01004730,0.002759848,0
E01004734,0.052086819,0
E01004749,0.004380207,0
E01004750,0.006946938,0
E01004757,0.000516536,0
E01004761,0.014274326,0
E01032570,0.000273331,0
E01032646,0.004900085,0
E01032740,0.004237371,0
E01032769,0.001140298,0
E01032780,0.000152417,0
E01032803,0.008003534,0
E01033081,0.001925543,0
E01033489,0.001611194,0
E01033594,0.001852492,0
E01033704,0.000856652,0
E01033791,0.00037498,0
E01033879,0.001465674,0
E01033884,0.01016511,0
E01033915,0.422921803,0
E01033919,0.004590087,0
E01033924,0.00079551,0
E01034144,0.001030582,0
E01034193,0.004272908,0
E01034200,0.001412087,0
E01034203,0.000574934,0
E01034211,7.05032E-05,0
E01034217,0.001403228,0
E01034219,0.015739684,0
E01034383,0.000382731,0
E01034388,0.003137692,0
E01034475,6.34712E-05,0
E01034484,0.000486331,0
E01034487,0.00332071,0
E01034577,0.003309714,0
E01034593,0.01250211,0
E01000011,0,0
E01000020,0,0
E01000028,0,0
E01000029,0,0
E01000037,0,0
E01000039,0,0
E01000042,0,0
E01000049,0,0
E01000052,0,0
E01000054,0,0
E01000075,0,0
E01000083,0,0
E01000084,0,0
E01000104,0,0
E01000106,0,0
E01000113,0,0
E01000121,0,0
E01000123,0,0
E01000140,0,0
E01000141,0,0
E01000144,0,0
E01000150,0,0
E01000156,0,0
E01000165,0,0
E01000169,0,0
E01000179,0,0
E01000181,0,0
E01000182,0,0
E01000184,0,0
E01000190,0,0
E01000193,0,0
E01000195,0,0
E01000200,0,0
E01000202,0,0
E01000212,0,0
E01000215,0,0
E01000224,0,0
E01000225,0,0
E01000229,0,0
E01000230,0,0
E01000231,0,0
E01000240,0,0
E01000251,0,0
E01000252,0,0
E01000253,0,0
E01000259,0,0
E01000266,0,0
E01000267,0,0
E01000270,0,0
E01000271,0,0
E01000278,0,0
E01000280,0,0
E01000287,0,0
E01000295,0,0
E01000296,0,0
E01000303,0,0
E01000304,0,0
E01000308,0,0
E01000310,0,0
E01000317,0,0
E01000320,0,0
E01000325,0,0
E01000326,0,0
E01000331,0,0
E01000334,0,0
E01000338,0,0
E01000348,0,0
E01000359,0,0
E01000373,0,0
E01000374,0,0
E01000383,0,0
E01000390,0,0
E01000395,0,0
E01000399,0,0
E01000402,0,0
E01000403,0,0
E01000405,0,0
E01000408,0,0
E01000418,0,0
E01000429,0,0
E01000430,0,0
E01000431,0,0
E01000434,0,0
E01000435,0,0
E01000444,0,0
E01000445,0,0
E01000463,0,0
E01000468,0,0
E01000469,0,0
E01000471,0,0
E01000477,0,0
E01000485,0,0
E01000486,0,0
E01000487,0,0
E01000488,0,0
E01000498,0,0
E01000499,0,0
E01000504,0,0
E01000506,0,0
E01000508,0,0
E01000510,0,0
E01000512,0,0
E01000516,0,0
E01000517,0,0
E01000539,0,0
E01000543,0,0
E01000556,0,0
E01000562,0,0
E01000563,0,0
E01000568,0,0
E01000572,0,0
E01000587,0,0
E01000592,0,0
E01000593,0,0
E01000594,0,0
E01000595,0,0
E01000599,0,0
E01000602,0,0
E01000604,0,0
E01000605,0,0
E01000606,0,0
E01000607,0,0
E01000609,0,0
E01000611,0,0
E01000613,0,0
E01000616,0,0
E01000617,0,0
E01000618,0,0
E01000620,0,0
E01000621,0,0
E01000623,0,0
E01000629,0,0
E01000631,0,0
E01000649,0,0
E01000651,0,0
E01000654,0,0
E01000655,0,0
E01000657,0,0
E01000659,0,0
E01000663,0,0
E01000667,0,0
E01000668,0,0
E01000672,0,0
E01000684,0,0
E01000688,0,0
E01000697,0,0
E01000700,0,0
E01000702,0,0
E01000705,0,0
E01000723,0,0
E01000724,0,0
E01000728,0,0
E01000732,0,0
E01000744,0,0
E01000745,0,0
E01000746,0,0
E01000750,0,0
E01000754,0,0
E01000755,0,0
E01000758,0,0
E01000761,0,0
E01000762,0,0
E01000763,0,0
E01000766,0,0
E01000783,0,0
E01000784,0,0
E01000788,0,0
E01000796,0,0
E01000801,0,0
E01000802,0,0
E01000808,0,0
E01000809,0,0
E01000811,0,0
E01000815,0,0
E01000816,0,0
E01000818,0,0
E01000819,0,0
E01000826,0,0
E01000827,0,0
E01000830,0,0
E01000832,0,0
E01000835,0,0
E01000839,0,0
E01000840,0,0
E01000841,0,0
E01000847,0,0
E01000849,0,0
E01000868,0,0
E01000888,0,0
E01000889,0,0
E01000893,0,0
E01000910,0,0
E01000915,0,0
E01000923,0,0
E01000929,0,0
E01000930,0,0
E01000938,0,0
E01000941,0,0
E01000949,0,0
E01000957,0,0
E01000958,0,0
E01000962,0,0
E01000968,0,0
E01000986,0,0
E01000990,0,0
E01000993,0,0
E01000994,0,0
E01000996,0,0
E01000998,0,0
E01001006,0,0
E01001017,0,0
E01001021,0,0
E01001025,0,0
E01001033,0,0
E01001050,0,0
E01001057,0,0
E01001068,0,0
E01001072,0,0
E01001073,0,0
E01001077,0,0
E01001078,0,0
E01001079,0,0
E01001080,0,0
E01001086,0,0
E01001087,0,0
E01001088,0,0
E01001089,0,0
E01001090,0,0
E01001091,0,0
E01001095,0,0
E01001096,0,0
E01001098,0,0
E01001099,0,0
E01001101,0,0
E01001108,0,0
E01001110,0,0
E01001124,0,0
E01001126,0,0
E01001130,0,0
E01001133,0,0
E01001134,0,0
E01001139,0,0
E01001141,0,0
E01001143,0,0
E01001149,0,0
E01001150,0,0
E01001153,0,0
E01001154,0,0
E01001176,0,0
E01001189,0,0
E01001190,0,0
E01001192,0,0
E01001198,0,0
E01001200,0,0
E01001201,0,0
E01001203,0,0
E01001204,0,0
E01001218,0,0
E01001219,0,0
E01001225,0,0
E01001229,0,0
E01001231,0,0
E01001232,0,0
E01001235,0,0
E01001236,0,0
E01001237,0,0
E01001240,0,0
E01001244,0,0
E01001246,0,0
E01001257,0,0
E01001260,0,0
E01001264,0,0
E01001270,0,0
E01001271,0,0
E01001277,0,0
E01001279,0,0
E01001295,0,0
E01001297,0,0
E01001303,0,0
E01001304,0,0
E01001308,0,0
E01001313,0,0
E01001314,0,0
E01001315,0,0
E01001319,0,0
E01001321,0,0
E01001328,0,0
E01001330,0,0
E01001332,0,0
E01001338,0,0
E01001340,0,0
E01001342,0,0
E01001344,0,0
E01001348,0,0
E01001351,0,0
E01001352,0,0
E01001356,0,0
E01001357,0,0
E01001364,0,0
E01001366,0,0
E01001374,0,0
E01001376,0,0
E01001380,0,0
E01001382,0,0
E01001384,0,0
E01001385,0,0
E01001388,0,0
E01001389,0,0
E01001390,0,0
E01001393,0,0
E01001395,0,0
E01001398,0,0
E01001401,0,0
E01001410,0,0
E01001419,0,0
E01001424,0,0
E01001426,0,0
E01001427,0,0
E01001428,0,0
E01001429,0,0
E01001431,0,0
E01001432,0,0
E01001433,0,0
E01001434,0,0
E01001435,0,0
E01001442,0,0
E01001451,0,0
E01001452,0,0
E01001453,0,0
E01001455,0,0
E01001456,0,0
E01001457,0,0
E01001460,0,0
E01001466,0,0
E01001469,0,0
E01001471,0,0
E01001474,0,0
E01001475,0,0
E01001483,0,0
E01001484,0,0
E01001486,0,0
E01001494,0,0
E01001495,0,0
E01001496,0,0
E01001499,0,0
E01001500,0,0
E01001512,0,0
E01001514,0,0
E01001517,0,0
E01001526,0,0
E01001528,0,0
E01001537,0,0
E01001538,0,0
E01001548,0,0
E01001562,0,0
E01001571,0,0
E01001572,0,0
E01001575,0,0
E01001584,0,0
E01001585,0,0
E01001590,0,0
E01001591,0,0
E01001594,0,0
E01001596,0,0
E01001597,0,0
E01001601,0,0
E01001602,0,0
E01001605,0,0
E01001611,0,0
E01001615,0,0
E01001619,0,0
E01001631,0,0
E01001646,0,0
E01001651,0,0
E01001660,0,0
E01001674,0,0
E01001676,0,0
E01001680,0,0
E01001700,0,0
E01001708,0,0
E01001714,0,0
E01001715,0,0
E01001719,0,0
E01001744,0,0
E01001749,0,0
E01001757,0,0
E01001783,0,0
E01001786,0,0
E01001790,0,0
E01001792,0,0
E01001800,0,0
E01001802,0,0
E01001815,0,0
E01001824,0,0
E01001832,0,0
E01001833,0,0
E01001837,0,0
E01001843,0,0
E01001844,0,0
E01001845,0,0
E01001857,0,0
E01001860,0,0
E01001872,0,0
E01001873,0,0
E01001890,0,0
E01001896,0,0
E01001921,0,0
E01001923,0,0
E01001927,0,0
E01001931,0,0
E01001935,0,0
E01001946,0,0
E01001947,0,0
E01001954,0,0
E01001966,0,0
E01001967,0,0
E01001969,0,0
E01001974,0,0
E01001975,0,0
E01001986,0,0
E01001987,0,0
E01001994,0,0
E01002001,0,0
E01002004,0,0
E01002005,0,0
E01002020,0,0
E01002023,0,0
E01002026,0,0
E01002027,0,0
E01002028,0,0
E01002037,0,0
E01002039,0,0
E01002046,0,0
E01002054,0,0
E01002061,0,0
E01002063,0,0
E01002067,0,0
E01002073,0,0
E01002074,0,0
E01002079,0,0
E01002085,0,0
E01002089,0,0
E01002090,0,0
E01002093,0,0
E01002096,0,0
E01002097,0,0
E01002101,0,0
E01002108,0,0
E01002110,0,0
E01002114,0,0
E01002116,0,0
E01002118,0,0
E01002122,0,0
E01002123,0,0
E01002125,0,0
E01002131,0,0
E01002138,0,0
E01002142,0,0
E01002147,0,0
E01002150,0,0
E01002157,0,0
E01002159,0,0
E01002160,0,0
E01002161,0,0
E01002163,0,0
E01002175,0,0
E01002184,0,0
E01002185,0,0
E01002186,0,0
E01002187,0,0
E01002189,0,0
E01002195,0,0
E01002197,0,0
E01002198,0,0
E01002208,0,0
E01002210,0,0
E01002214,0,0
E01002217,0,0
E01002220,0,0
E01002222,0,0
E01002227,0,0
E01002230,0,0
E01002237,0,0
E01002239,0,0
E01002244,0,0
E01002247,0,0
E01002248,0,0
E01002251,0,0
E01002252,0,0
E01002256,0,0
E01002258,0,0
E01002262,0,0
E01002269,0,0
E01002270,0,0
E01002272,0,0
E01002275,0,0
E01002280,0,0
E01002281,0,0
E01002289,0,0
E01002295,0,0
E01002296,0,0
E01002297,0,0
E01002308,0,0
E01002309,0,0
E01002317,0,0
E01002322,0,0
E01002327,0,0
E01002328,0,0
E01002329,0,0
E01002331,0,0
E01002335,0,0
E01002341,0,0
E01002348,0,0
E01002362,0,0
E01002363,0,0
E01002364,0,0
E01002369,0,0
E01002374,0,0
E01002375,0,0
E01002380,0,0
E01002381,0,0
E01002383,0,0
E01002394,0,0
E01002404,0,0
E01002408,0,0
E01002409,0,0
E01002415,0,0
E01002417,0,0
E01002420,0,0
E01002427,0,0
E01002432,0,0
E01002437,0,0
E01002442,0,0
E01002449,0,0
E01002452,0,0
E01002458,0,0
E01002462,0,0
E01002466,0,0
E01002469,0,0
E01002470,0,0
E01002473,0,0
E01002474,0,0
E01002492,0,0
E01002496,0,0
E01002502,0,0
E01002511,0,0
E01002513,0,0
E01002514,0,0
E01002526,0,0
E01002534,0,0
E01002536,0,0
E01002541,0,0
E01002542,0,0
E01002546,0,0
E01002547,0,0
E01002557,0,0
E01002564,0,0
E01002569,0,0
E01002570,0,0
E01002574,0,0
E01002575,0,0
E01002577,0,0
E01002579,0,0
E01002585,0,0
E01002587,0,0
E01002592,0,0
E01002593,0,0
E01002595,0,0
E01002599,0,0
E01002600,0,0
E01002602,0,0
E01002605,0,0
E01002609,0,0
E01002613,0,0
E01002614,0,0
E01002616,0,0
E01002617,0,0
E01002622,0,0
E01002634,0,0
E01002635,0,0
E01002637,0,0
E01002647,0,0
E01002653,0,0
E01002654,0,0
E01002656,0,0
E01002657,0,0
E01002658,0,0
E01002659,0,0
E01002661,0,0
E01002665,0,0
E01002666,0,0
E01002669,0,0
E01002673,0,0
E01002687,0,0
E01002691,0,0
E01002692,0,0
E01002698,0,0
E01002712,0,0
E01002718,0,0
E01002719,0,0
E01002722,0,0
E01002728,0,0
E01002732,0,0
E01002739,0,0
E01002741,0,0
E01002743,0,0
E01002748,0,0
E01002751,0,0
E01002756,0,0
E01002762,0,0
E01002767,0,0
E01002768,0,0
E01002775,0,0
E01002780,0,0
E01002781,0,0
E01002787,0,0
E01002798,0,0
E01002800,0,0
E01002813,0,0
E01002816,0,0
E01002823,0,0
E01002829,0,0
E01002830,0,0
E01002832,0,0
E01002842,0,0
E01002849,0,0
E01002854,0,0
E01002857,0,0
E01002862,0,0
E01002875,0,0
E01002880,0,0
E01002888,0,0
E01002891,0,0
E01002894,0,0
E01002897,0,0
E01002903,0,0
E01002904,0,0
E01002915,0,0
E01002921,0,0
E01002923,0,0
E01002926,0,0
E01002927,0,0
E01002929,0,0
E01002930,0,0
E01002940,0,0
E01002944,0,0
E01002945,0,0
E01002946,0,0
E01002953,0,0
E01002954,0,0
E01002955,0,0
E01002960,0,0
E01002970,0,0
E01002980,0,0
E01002981,0,0
E01002984,0,0
E01002986,0,0
E01002992,0,0
E01002996,0,0
E01003000,0,0
E01003001,0,0
E01003005,0,0
E01003007,0,0
E01003011,0,0
E01003021,0,0
E01003022,0,0
E01003024,0,0
E01003030,0,0
E01003034,0,0
E01003049,0,0
E01003050,0,0
E01003054,0,0
E01003056,0,0
E01003057,0,0
E01003059,0,0
E01003065,0,0
E01003070,0,0
E01003075,0,0
E01003079,0,0
E01003080,0,0
E01003083,0,0
E01003085,0,0
E01003090,0,0
E01003095,0,0
E01003106,0,0
E01003107,0,0
E01003108,0,0
E01003113,0,0
E01003114,0,0
E01003121,0,0
E01003122,0,0
E01003128,0,0
E01003129,0,0
E01003131,0,0
E01003133,0,0
E01003136,0,0
E01003137,0,0
E01003141,0,0
E01003147,0,0
E01003167,0,0
E01003175,0,0
E01003176,0,0
E01003188,0,0
E01003195,0,0
E01003201,0,0
E01003202,0,0
E01003204,0,0
E01003205,0,0
E01003206,0,0
E01003212,0,0
E01003213,0,0
E01003228,0,0
E01003235,0,0
E01003241,0,0
E01003243,0,0
E01003244,0,0
E01003249,0,0
E01003258,0,0
E01003261,0,0
E01003262,0,0
E01003264,0,0
E01003266,0,0
E01003269,0,0
E01003270,0,0
E01003272,0,0
E01003277,0,0
E01003279,0,0
E01003284,0,0
E01003288,0,0
E01003291,0,0
E01003295,0,0
E01003298,0,0
E01003302,0,0
E01003320,0,0
E01003324,0,0
E01003325,0,0
E01003327,0,0
E01003328,0,0
E01003330,0,0
E01003334,0,0
E01003337,0,0
E01003343,0,0
E01003350,0,0
E01003361,0,0
E01003364,0,0
E01003368,0,0
E01003370,0,0
E01003371,0,0
E01003372,0,0
E01003377,0,0
E01003381,0,0
E01003382,0,0
E01003394,0,0
E01003397,0,0
E01003398,0,0
E01003399,0,0
E01003406,0,0
E01003408,0,0
E01003411,0,0
E01003416,0,0
E01003417,0,0
E01003420,0,0
E01003424,0,0
E01003429,0,0
E01003430,0,0
E01003431,0,0
E01003435,0,0
E01003437,0,0
E01003440,0,0
E01003441,0,0
E01003445,0,0
E01003446,0,0
E01003448,0,0
E01003450,0,0
E01003466,0,0
E01003468,0,0
E01003471,0,0
E01003480,0,0
E01003490,0,0
E01003506,0,0
E01003509,0,0
E01003525,0,0
E01003528,0,0
E01003530,0,0
E01003535,0,0
E01003536,0,0
E01003538,0,0
E01003540,0,0
E01003541,0,0
E01003550,0,0
E01003553,0,0
E01003577,0,0
E01003580,0,0
E01003582,0,0
E01003589,0,0
E01003595,0,0
E01003598,0,0
E01003600,0,0
E01003602,0,0
E01003607,0,0
E01003621,0,0
E01003625,0,0
E01003628,0,0
E01003634,0,0
E01003643,0,0
E01003654,0,0
E01003655,0,0
E01003656,0,0
E01003659,0,0
E01003660,0,0
E01003661,0,0
E01003664,0,0
E01003668,0,0
E01003669,0,0
E01003688,0,0
E01003692,0,0
E01003694,0,0
E01003695,0,0
E01003696,0,0
E01003697,0,0
E01003702,0,0
E01003703,0,0
E01003712,0,0
E01003716,0,0
E01003722,0,0
E01003724,0,0
E01003729,0,0
E01003734,0,0
E01003736,0,0
E01003738,0,0
E01003740,0,0
E01003741,0,0
E01003745,0,0
E01003747,0,0
E01003748,0,0
E01003761,0,0
E01003763,0,0
E01003764,0,0
E01003766,0,0
E01003767,0,0
E01003777,0,0
E01003782,0,0
