LSOA21CD,num_airbnb_12_21,density_airbnb,num_airbnb_rank,airbnb_total_price_2012_2021,num_airbnb_2012_2021,average_price_2012_2021
E01004303,62,0.02755678,97.25774984,6737,62,108.6612903
E01004304,51,0.04974445,95.84868849,5032,51,98.66666667
E01004305,33,0.035852107,89.58378496,2589,33,78.45454545
E01004306,131,0.108935179,99.52308693,10909,131,83.27480916
E01004307,128,0.060526963,99.49057013,18491,128,144.4609375
E01004308,34,0.040699748,90.13657056,3614,34,106.2941176
E01004309,82,0.063077894,98.55842185,6902,82,84.17073171
E01004310,122,0.13286446,99.41469759,17495,122,143.4016393
E01004311,59,0.068891432,96.9867765,5224,59,88.54237288
E01004312,42,0.061017156,93.47496206,4333,42,103.1666667
E01004313,53,0.064829663,96.21721223,3099,53,58.47169811
E01004315,103,0.11091417,99.08952959,8628,103,83.76699029
E01004316,39,0.111399608,92.38022979,4999,39,128.1794872
E01004319,85,0.093225572,98.75352265,6944,85,81.69411765
E01004321,82,0.077569245,98.55842185,7941,82,96.84146341
E01004322,42,0.030016295,93.47496206,3291,42,78.35714286
E01004323,37,0.052553011,91.54563191,3323,37,89.81081081
E01004324,49,0.06320501,95.37177542,3108,49,63.42857143
E01004326,45,0.054291043,94.32039887,3989,45,88.64444444
E01004327,12,0.010671789,62.02037719,851,12,70.91666667
E01004328,13,0.012808639,64.28571429,605,13,46.53846154
E01004329,6,0.005135535,42.02254498,584,6,97.33333333
E01004330,6,0.006176894,42.02254498,395,6,65.83333333
E01004331,6,0.005607215,42.02254498,417,6,69.5
E01004332,7,0.006175671,46.41231303,825,7,117.8571429
E01004333,16,0.016074182,70.35551702,1125,16,70.3125
E01004334,6,0.005457076,42.02254498,256,6,42.66666667
E01004335,5,0.004161326,36.86321266,871,5,174.2
E01004336,16,0.007571814,70.35551702,950,16,59.375
E01004337,8,0.006947641,50.2276176,769,8,96.125
E01004338,9,0.009519629,53.68523737,486,9,54
E01004339,14,0.013129883,66.44266204,751,14,53.64285714
E01004340,19,0.007258142,75.42813787,1100,19,57.89473684
E01004341,6,0.00402374,42.02254498,316,6,52.66666667
E01004342,7,0.001937936,46.41231303,765,7,109.2857143
E01004343,5,0.001793426,36.86321266,232,5,46.4
E01004344,4,0.00105928,30.65250379,268,4,67
E01004345,9,0.006269811,53.68523737,321,9,35.66666667
E01004346,8,0.00428828,50.2276176,469,8,58.625
E01004347,14,0.006024744,66.44266204,1078,14,77
E01004348,11,0.00411401,59.4623889,886,11,80.54545455
E01004349,3,0.000467539,23.30370692,112,3,37.33333333
E01004350,7,0.002220819,46.41231303,575,7,82.14285714
E01004351,5,0.001166567,36.86321266,259,5,51.8
E01004352,3,0.000205081,23.30370692,338,3,112.6666667
E01004353,2,0.000351375,14.74094949,100,2,50
E01004354,1,0.000329424,5.007587253,20,1,20
E01004355,2,0.000815747,14.74094949,145,2,72.5
E01004356,0,0,0,0,0,0
E01004357,1,0.00029515,5.007587253,118,1,118
E01004358,5,0.002054274,36.86321266,205,5,41
E01004359,1,0.000441979,5.007587253,56,1,56
E01004360,0,0,0,0,0,0
E01004361,2,0.000972436,14.74094949,75,2,37.5
E01004362,13,0.001604336,64.28571429,1019,13,78.38461538
E01004363,1,0.00033439,5.007587253,130,1,130
E01004364,9,0.004473294,53.68523737,534,9,59.33333333
E01004365,6,0.005121901,42.02254498,256,6,42.66666667
E01004366,3,0.001029121,23.30370692,122,3,40.66666667
E01004367,10,0.008053929,56.6442662,922,10,92.2
E01004368,3,0.002138199,23.30370692,201,3,67
E01004369,12,0.012244061,62.02037719,1807,12,150.5833333
E01004370,26,0.018567715,83.75243876,1328,26,51.07692308
E01004371,7,0.006475486,46.41231303,399,7,57
E01004372,16,0.016212941,70.35551702,946,16,59.125
E01004373,17,0.017849812,72.01387383,1057,17,62.17647059
E01004374,5,0.003894627,36.86321266,358,5,71.6
E01004375,24,0.020372823,81.70388034,1561,24,65.04166667
E01004376,17,0.015603918,72.01387383,2427,17,142.7647059
E01004377,3,0.000361302,23.30370692,306,3,102
E01004378,2,0.000921061,14.74094949,270,2,135
E01004379,5,0.002340736,36.86321266,381,5,76.2
E01004380,1,0.000195872,5.007587253,119,1,119
E01004381,4,0.001721934,30.65250379,134,4,33.5
E01004382,2,0.001683771,14.74094949,153,2,76.5
E01004383,1,0.00043771,5.007587253,15,1,15
E01004384,0,0,0,0,0,0
E01004385,1,0.000211287,5.007587253,60,1,60
E01004386,0,0,0,0,0,0
E01004387,0,0,0,0,0,0
E01004388,4,0.001470621,30.65250379,207,4,51.75
E01004389,3,0.000716736,23.30370692,221,3,73.66666667
E01004390,0,0,0,0,0,0
E01004391,14,0.001886887,66.44266204,854,14,61
E01004392,14,0.006564849,66.44266204,785,14,56.07142857
E01004393,9,0.006356516,53.68523737,500,9,55.55555556
E01004394,14,0.011748712,66.44266204,1126,14,80.42857143
E01004395,14,0.000929849,66.44266204,938,14,67
E01004396,11,0.00975904,59.4623889,1020,11,92.72727273
E01004397,20,0.008471274,76.80468242,1710,20,85.5
E01004398,6,0.001396333,42.02254498,295,6,49.16666667
E01004399,5,0.000632086,36.86321266,292,5,58.4
E01004400,7,0.004036723,46.41231303,359,7,51.28571429
E01004401,22,0.001985058,79.31931498,1186,22,53.90909091
E01004402,8,0.004216785,50.2276176,463,8,57.875
E01004403,7,0.001803259,46.41231303,309,7,44.14285714
E01004404,9,0.005900711,53.68523737,652,9,72.44444444
E01004405,12,0.009848659,62.02037719,1147,12,95.58333333
E01004406,13,0.009322471,64.28571429,821,13,63.15384615
E01004407,3,0.003171713,23.30370692,165,3,55
E01004408,15,0.012816241,68.45870366,1043,15,69.53333333
E01004409,16,0.010131135,70.35551702,935,16,58.4375
E01004410,14,0.007163507,66.44266204,964,14,68.85714286
E01004411,12,0.009810494,62.02037719,613,12,51.08333333
E01004412,13,0.008578593,64.28571429,900,13,69.23076923
E01004413,2,0.000616804,14.74094949,104,2,52
E01004414,0,0,0,0,0,0
E01004415,0,0,0,0,0,0
E01004416,2,0.000424213,14.74094949,52,2,26
E01004417,7,0.002547836,46.41231303,309,7,44.14285714
E01004418,9,0.004952456,53.68523737,659,9,73.22222222
E01004419,2,0.000762721,14.74094949,105,2,52.5
E01004420,11,0.00651111,59.4623889,588,11,53.45454545
E01004421,7,0.005507734,46.41231303,549,7,78.42857143
E01004422,29,0.002163453,86.77650119,1891,29,65.20689655
E01004423,7,0.005537099,46.41231303,424,7,60.57142857
E01004424,6,0.002761566,42.02254498,265,6,44.16666667
E01004425,15,0.011231917,68.45870366,673,15,44.86666667
E01004426,4,0.003212181,30.65250379,292,4,73
E01004427,21,0.005163778,78.01864297,1681,21,80.04761905
E01004428,6,0.00380503,42.02254498,300,6,50
E01004429,12,0.002262379,62.02037719,508,12,42.33333333
E01004430,34,0.006601955,90.13657056,3044,34,89.52941176
E01004432,11,0.005911849,59.4623889,730,11,66.36363636
E01004434,5,0.001544864,36.86321266,241,5,48.2
E01004435,25,0.015617191,82.74441795,2886,25,115.44
E01004436,12,0.005189997,62.02037719,1057,12,88.08333333
E01004437,13,0.00845523,64.28571429,719,13,55.30769231
E01004438,17,0.006593901,72.01387383,1280,17,75.29411765
E01004439,11,0.007457273,59.4623889,910,11,82.72727273
E01004440,18,0.0075615,73.70474745,1544,18,85.77777778
E01004441,9,0.006982157,53.68523737,553,9,61.44444444
E01004442,8,0.005281539,50.2276176,681,8,85.125
E01004443,12,0.009350528,62.02037719,2085,12,173.75
E01004444,12,0.006101064,62.02037719,745,12,62.08333333
E01004445,10,0.005832842,56.6442662,615,10,61.5
E01004446,10,0.008015839,56.6442662,706,10,70.6
E01004447,7,0.005509468,46.41231303,501,7,71.57142857
E01004448,15,0.002894624,68.45870366,1190,15,79.33333333
E01004449,6,0.003347766,42.02254498,254,6,42.33333333
E01004450,1,0.000337295,5.007587253,30,1,30
E01004451,1,0.000512763,5.007587253,25,1,25
E01004452,0,0,0,0,0,0
E01004453,0,0,0,0,0,0
E01004454,3,0.001565885,23.30370692,345,3,115
E01004455,4,0.000846426,30.65250379,222,4,55.5
E01004456,0,0,0,0,0,0
E01004457,10,0.008383705,56.6442662,696,10,69.6
E01004458,6,0.004550591,42.02254498,275,6,45.83333333
E01004459,6,0.005442276,42.02254498,483,6,80.5
E01004460,9,0.006478549,53.68523737,707,9,78.55555556
E01004462,9,0.006621932,53.68523737,886,9,98.44444444
E01004463,9,0.006298287,53.68523737,678,9,75.33333333
E01004464,4,0.003502842,30.65250379,220,4,55
E01004465,10,0.008703372,56.6442662,646,10,64.6
E01004466,6,0.004059897,42.02254498,669,6,111.5
E01004467,8,0.003976183,50.2276176,500,8,62.5
E01004468,13,0.001665458,64.28571429,2270,13,174.6153846
E01004469,3,0.001445776,23.30370692,109,3,36.33333333
E01004470,8,0.005539361,50.2276176,554,8,69.25
E01004471,6,0.004428796,42.02254498,721,6,120.1666667
E01004472,20,0.015160703,76.80468242,4088,20,204.4
E01004473,13,0.011772696,64.28571429,1015,13,78.07692308
E01004474,18,0.012172278,73.70474745,3088,18,171.5555556
E01004475,15,0.014370844,68.45870366,2115,15,141
E01004476,27,0.014083699,84.91220464,4596,27,170.2222222
E01004477,12,0.005837683,62.02037719,4016,12,334.6666667
E01004478,8,0.008358601,50.2276176,1047,8,130.875
E01004479,9,0.006209552,53.68523737,1611,9,179
E01004480,22,0.028533335,79.31931498,3268,22,148.5454545
E01004481,7,0.006844627,46.41231303,909,7,129.8571429
E01004482,16,0.013411905,70.35551702,829,16,51.8125
E01004483,10,0.002214928,56.6442662,506,10,50.6
E01004484,29,0.009357706,86.77650119,3484,29,120.137931
E01004485,9,0.005895454,53.68523737,1741,9,193.4444444
E01004486,5,0.001862003,36.86321266,889,5,177.8
E01004487,18,0.017169675,73.70474745,1950,18,108.3333333
E01004488,6,0.005562767,42.02254498,485,6,80.83333333
E01004489,8,0.00440434,50.2276176,1544,8,193
E01004490,8,0.006340049,50.2276176,1117,8,139.625
E01004491,6,0.003496789,42.02254498,311,6,51.83333333
E01004492,15,0.005377462,68.45870366,1262,15,84.13333333
E01004493,12,0.008596543,62.02037719,1506,12,125.5
E01004494,9,0.00751685,53.68523737,1152,9,128
E01004495,14,0.011917023,66.44266204,1569,14,112.0714286
E01004496,26,0.014599524,83.75243876,3186,26,122.5384615
E01004497,20,0.011899237,76.80468242,2491,20,124.55
E01004498,15,0.013333807,68.45870366,1918,15,127.8666667
E01004499,25,0.017430348,82.74441795,4593,25,183.72
E01004500,18,0.011244589,73.70474745,1637,18,90.94444444
E01004501,19,0.01176988,75.42813787,1702,19,89.57894737
E01004502,16,0.011330803,70.35551702,2021,16,126.3125
E01004503,21,0.010622907,78.01864297,2263,21,107.7619048
E01004504,11,0.004876773,59.4623889,1226,11,111.4545455
E01004505,8,0.004049997,50.2276176,1552,8,194
E01004506,26,0.012901241,83.75243876,3908,26,150.3076923
E01004507,18,0.009926489,73.70474745,2294,18,127.4444444
E01004508,39,0.028406815,92.38022979,6554,39,168.0512821
E01004510,24,0.014455654,81.70388034,1940,24,80.83333333
E01004511,25,0.015807078,82.74441795,2751,25,110.04
E01004512,23,0.019963891,80.52243659,2720,23,118.2608696
E01004513,24,0.015846814,81.70388034,1641,24,68.375
E01004514,26,0.015807297,83.75243876,4121,26,158.5
E01004515,19,0.017972172,75.42813787,1922,19,101.1578947
E01004516,4,0.001862449,30.65250379,348,4,87
E01004517,23,0.015090081,80.52243659,1723,23,74.91304348
E01004518,12,0.009304201,62.02037719,1031,12,85.91666667
E01004519,5,0.003837475,36.86321266,645,5,129
E01004520,3,0.002627776,23.30370692,143,3,47.66666667
E01004521,11,0.009218598,59.4623889,612,11,55.63636364
E01004522,2,0.00171969,14.74094949,147,2,73.5
E01004523,14,0.004573594,66.44266204,720,14,51.42857143
E01004524,10,0.007674361,56.6442662,778,10,77.8
E01004525,26,0.018506787,83.75243876,2078,26,79.92307692
E01004526,20,0.019280639,76.80468242,1813,20,90.65
E01004527,17,0.017432125,72.01387383,1598,17,94
E01004528,18,0.012183896,73.70474745,1712,18,95.11111111
E01004529,20,0.016232844,76.80468242,3446,20,172.3
E01004530,11,0.008253611,59.4623889,1010,11,91.81818182
E01004531,7,0.008362782,46.41231303,1080,7,154.2857143
E01004532,11,0.012208996,59.4623889,1029,11,93.54545455
E01004533,7,0.007854508,46.41231303,427,7,61
E01004534,39,0.015079166,92.38022979,6276,39,160.9230769
E01004535,9,0.011612574,53.68523737,955,9,106.1111111
E01004536,32,0.02151897,89.04183828,2824,32,88.25
E01004537,25,0.021527598,82.74441795,2298,25,91.92
E01004538,37,0.032200233,91.54563191,3354,37,90.64864865
E01004539,14,0.010317332,66.44266204,756,14,54
E01004540,32,0.023037328,89.04183828,4287,32,133.96875
E01004541,25,0.026554218,82.74441795,1394,25,55.76
E01004542,14,0.010669837,66.44266204,3477,14,248.3571429
E01004543,21,0.010047991,78.01864297,3674,21,174.952381
E01004544,7,0.006779267,46.41231303,1008,7,144
E01004545,16,0.010964461,70.35551702,2358,16,147.375
E01004546,18,0.019339388,73.70474745,2608,18,144.8888889
E01004547,11,0.009565716,59.4623889,955,11,86.81818182
E01004548,18,0.011011734,73.70474745,1918,18,106.5555556
E01004549,11,0.008825346,59.4623889,1314,11,119.4545455
E01004550,8,0.005607896,50.2276176,630,8,78.75
E01004551,50,0.023296447,95.65358769,6556,50,131.12
E01004552,28,0.025882549,85.85519185,3160,28,112.8571429
E01004553,31,0.015594346,88.45653588,5020,31,161.9354839
E01004554,24,0.005910966,81.70388034,6134,24,255.5833333
E01004555,18,0.012916652,73.70474745,4361,18,242.2777778
E01004556,16,0.015903624,70.35551702,2323,16,145.1875
E01004557,16,0.01480933,70.35551702,3247,16,202.9375
E01004558,20,0.008929568,76.80468242,3948,20,197.4
E01004559,8,0.004507652,50.2276176,3423,8,427.875
E01004560,43,0.006234613,93.7784522,6706,43,155.9534884
E01004563,27,0.017676751,84.91220464,1963,27,72.7037037
E01004564,37,0.009651704,91.54563191,5917,37,159.9189189
E01004565,40,0.046157077,92.80294819,6192,40,154.8
E01004566,26,0.027149879,83.75243876,2054,26,79
E01004567,14,0.011846236,66.44266204,863,14,61.64285714
E01004568,6,0.002668802,42.02254498,5198,6,866.3333333
E01004569,7,0.002416802,46.41231303,271,7,38.71428571
E01004570,3,0.002556956,23.30370692,191,3,63.66666667
E01004571,18,0.01487923,73.70474745,1471,18,81.72222222
E01004572,9,0.001146345,53.68523737,402,9,44.66666667
E01004573,7,0.000417168,46.41231303,537,7,76.71428571
E01004574,6,0.002799134,42.02254498,5180,6,863.3333333
E01004575,20,0.003678404,76.80468242,1595,20,79.75
E01004576,11,0.002502719,59.4623889,803,11,73
E01004577,50,0.043324553,95.65358769,5590,50,111.8
E01004579,40,0.0340084,92.80294819,3931,40,98.275
E01004580,41,0.037655444,93.13895513,4064,41,99.12195122
E01004581,39,0.034615282,92.38022979,4096,39,105.025641
E01004582,40,0.030510362,92.80294819,5120,40,128
E01004583,47,0.031003252,95.00325168,5732,47,121.9574468
E01004584,15,0.028879143,68.45870366,815,15,54.33333333
E01004585,28,0.022087942,85.85519185,4136,28,147.7142857
E01004586,28,0.032353335,85.85519185,3623,28,129.3928571
E01004587,28,0.026220911,85.85519185,4772,28,170.4285714
E01004588,35,0.021081036,90.67851723,4576,35,130.7428571
E01004589,28,0.029160409,85.85519185,3070,28,109.6428571
E01004590,19,0.013236728,75.42813787,1738,19,91.47368421
E01004591,31,0.025216168,88.45653588,3475,31,112.0967742
E01004592,23,0.023960779,80.52243659,2821,23,122.6521739
E01004593,36,0.016690234,91.12291351,5019,36,139.4166667
E01004594,26,0.018008034,83.75243876,4333,26,166.6538462
E01004595,39,0.017101363,92.38022979,4282,39,109.7948718
E01004596,40,0.03409333,92.80294819,5543,40,138.575
E01004597,16,0.011492271,70.35551702,2449,16,153.0625
E01004598,22,0.015450306,79.31931498,2614,22,118.8181818
E01004599,24,0.022023602,81.70388034,3694,24,153.9166667
E01004601,36,0.011817886,91.12291351,3441,36,95.58333333
E01004602,19,0.013381695,75.42813787,3090,19,162.6315789
E01004604,22,0.005827815,79.31931498,3042,22,138.2727273
E01004605,9,0.004652966,53.68523737,1600,9,177.7777778
E01004606,12,0.011381636,62.02037719,2620,12,218.3333333
E01004607,14,0.008133718,66.44266204,2102,14,150.1428571
E01004608,11,0.011452404,59.4623889,1738,11,158
E01004609,37,0.018034265,91.54563191,6184,37,167.1351351
E01004610,15,0.005249656,68.45870366,1120,15,74.66666667
E01004611,5,0.0040659,36.86321266,371,5,74.2
E01004612,8,0.006627674,50.2276176,526,8,65.75
E01004613,18,0.01803703,73.70474745,1411,18,78.38888889
E01004614,15,0.010382563,68.45870366,1204,15,80.26666667
E01004615,13,0.007336509,64.28571429,765,13,58.84615385
E01004616,11,0.010451306,59.4623889,808,11,73.45454545
E01004617,25,0.005860854,82.74441795,1689,25,67.56
E01004618,16,0.013330667,70.35551702,1521,16,95.0625
E01004619,9,0.001732585,53.68523737,1981,9,220.1111111
E01004620,29,0.027744028,86.77650119,4005,29,138.1034483
E01004621,29,0.006422266,86.77650119,4245,29,146.3793103
E01004622,12,0.00586754,62.02037719,1033,12,86.08333333
E01004623,22,0.014723499,79.31931498,2945,22,133.8636364
E01004624,18,0.004503389,73.70474745,2073,18,115.1666667
E01004625,10,0.004032047,56.6442662,3335,10,333.5
E01004626,18,0.00312908,73.70474745,4119,18,228.8333333
E01004627,14,0.012772907,66.44266204,3836,14,274
E01004628,21,0.009341388,78.01864297,2308,21,109.9047619
E01004629,27,0.011080833,84.91220464,6229,27,230.7037037
E01004630,10,0.008610817,56.6442662,811,10,81.1
E01004631,13,0.008034859,64.28571429,841,13,64.69230769
E01004632,18,0.006447038,73.70474745,2317,18,128.7222222
E01004633,7,0.008644804,46.41231303,495,7,70.71428571
E01004634,19,0.015780862,75.42813787,3134,19,164.9473684
E01004635,20,0.012163896,76.80468242,2935,20,146.75
E01004636,22,0.014492658,79.31931498,3119,22,141.7727273
E01004637,13,0.009195793,64.28571429,1889,13,145.3076923
E01004638,8,0.002963698,50.2276176,850,8,106.25
E01004639,16,0.007128441,70.35551702,1433,16,89.5625
E01004640,11,0.006575998,59.4623889,1227,11,111.5454545
E01004641,5,0.002414071,36.86321266,411,5,82.2
E01004642,6,0.002699505,42.02254498,966,6,161
E01004643,14,0.006908463,66.44266204,2302,14,164.4285714
E01004644,15,0.003820284,68.45870366,2332,15,155.4666667
E01004645,16,0.010068656,70.35551702,805,16,50.3125
E01004646,20,0.009468845,76.80468242,2260,20,113
E01004647,21,0.010692628,78.01864297,4265,21,203.0952381
E01004648,22,0.010223476,79.31931498,1890,22,85.90909091
E01004649,14,0.007164424,66.44266204,2632,14,188
E01004650,35,0.019921793,90.67851723,6870,35,196.2857143
E01004651,11,0.010934068,59.4623889,1181,11,107.3636364
E01004652,61,0.128868974,97.1493605,11190,61,183.442623
E01004653,44,0.048267419,94.04942554,8684,44,197.3636364
E01004654,100,0.084412405,99.02449599,16692,100,166.92
E01004656,92,0.060498852,98.94862346,25359,92,275.6413043
E01004657,63,0.0509684,97.38781704,11958,63,189.8095238
E01004658,106,0.104755505,99.11120746,21628,106,204.0377358
E01004659,84,0.07440608,98.68848905,21809,84,259.6309524
E01004660,59,0.085428627,96.9867765,15693,59,265.9830508
E01004661,92,0.06980538,98.94862346,17724,92,192.6521739
E01004662,102,0.113076399,99.05701279,31953,102,313.2647059
E01004663,110,0.11692674,99.24127466,31874,110,289.7636364
E01004665,18,0.038703268,73.70474745,1127,18,62.61111111
E01004668,27,0.048756528,84.91220464,2822,27,104.5185185
E01004669,43,0.057706115,93.7784522,11924,43,277.3023256
E01004670,15,0.017665056,68.45870366,1795,15,119.6666667
E01004674,28,0.032046293,85.85519185,2394,28,85.5
E01004675,52,0.05683116,96.03295036,5441,52,104.6346154
E01004676,46,0.056450514,94.69976154,4638,46,100.826087
E01004677,22,0.031840174,79.31931498,1967,22,89.40909091
E01004678,40,0.046209546,92.80294819,4242,40,106.05
E01004679,41,0.052911145,93.13895513,2766,41,67.46341463
E01004680,46,0.040034116,94.69976154,10867,46,236.2391304
E01004681,108,0.060944986,99.15456319,19527,108,180.8055556
E01004682,90,0.099344108,98.88358985,13696,90,152.1777778
E01004683,58,0.044436613,96.8567093,12536,58,216.137931
E01004684,75,0.094383906,98.15738131,20982,75,279.76
E01004686,52,0.082382632,96.03295036,13095,52,251.8269231
E01004687,27,0.01463145,84.91220464,11362,27,420.8148148
E01004690,39,0.016764459,92.38022979,14226,39,364.7692308
E01004691,24,0.00685493,81.70388034,17733,24,738.875
E01004692,12,0.008002934,62.02037719,3428,12,285.6666667
E01004693,54,0.065460655,96.31476263,9617,54,178.0925926
E01004694,127,0.122691089,99.45805333,17852,127,140.5669291
E01004695,84,0.147190243,98.68848905,11427,84,136.0357143
E01004696,38,0.056833053,91.95751138,5633,38,148.2368421
E01004697,90,0.161117655,98.88358985,19271,90,214.1222222
E01004698,203,0.222330528,99.8699328,25757,203,126.8817734
E01004699,151,0.129128256,99.71818773,25456,151,168.5827815
E01004700,77,0.134673775,98.26577065,11523,77,149.6493506
E01004701,18,0.022984337,73.70474745,3981,18,221.1666667
E01004702,45,0.027096681,94.32039887,6639,45,147.5333333
E01004703,41,0.019767991,93.13895513,6736,41,164.2926829
E01004705,24,0.0352261,81.70388034,3235,24,134.7916667
E01004706,42,0.030288826,93.47496206,3589,42,85.45238095
E01004707,53,0.041590483,96.21721223,7007,53,132.2075472
E01004708,41,0.05051538,93.13895513,4295,41,104.7560976
E01004709,34,0.037873345,90.13657056,3469,34,102.0294118
E01004710,19,0.014870354,75.42813787,2163,19,113.8421053
E01004711,24,0.029561601,81.70388034,3731,24,155.4583333
E01004712,74,0.074320395,98.10318665,15698,74,212.1351351
E01004713,81,0.045317981,98.50422718,18748,81,231.4567901
E01004714,216,0.063796042,99.9349664,53910,216,249.5833333
E01004715,111,0.102093374,99.26295253,82426,111,742.5765766
E01004716,63,0.03516194,97.38781704,58305,63,925.4761905
E01004717,91,0.092319617,98.91610666,17548,91,192.8351648
E01004718,24,0.033261175,81.70388034,2044,24,85.16666667
E01004719,14,0.014359151,66.44266204,1652,14,118
E01004720,21,0.017911212,78.01864297,2275,21,108.3333333
E01004721,23,0.019220163,80.52243659,2231,23,97
E01004722,22,0.027400092,79.31931498,1777,22,80.77272727
E01004723,29,0.030570724,86.77650119,3146,29,108.4827586
E01004724,17,0.02079732,72.01387383,1238,17,72.82352941
E01004725,28,0.010367299,85.85519185,4103,28,146.5357143
E01004726,24,0.012725345,81.70388034,4315,24,179.7916667
E01004727,63,0.005568519,97.38781704,23325,63,370.2380952
E01004728,20,0.026797151,76.80468242,3117,20,155.85
E01004729,12,0.020125077,62.02037719,1116,12,93
E01004730,24,0.005350025,81.70388034,2390,24,99.58333333
E01004731,61,0.008962035,97.1493605,14892,61,244.1311475
E01004732,22,0.031819957,79.31931498,9689,22,440.4090909
E01004733,86,0.019349062,98.79687839,48812,86,567.5813953
E01004734,230,0.071798714,99.95664427,60210,230,261.7826087
E01004735,205,0.042430151,99.91328853,58566,205,285.6878049
E01004736,136,0.011428571,99.56644266,38082,136,280.0147059
E01004737,18,0.022281033,73.70474745,2755,18,153.0555556
E01004740,36,0.074308313,91.12291351,6879,36,191.0833333
E01004741,40,0.070454413,92.80294819,4530,40,113.25
E01004742,50,0.107146454,95.65358769,9037,50,180.74
E01004743,31,0.064243246,88.45653588,10859,31,350.2903226
E01004744,44,0.041076963,94.04942554,8122,44,184.5909091
E01004746,20,0.050184554,76.80468242,3167,20,158.35
E01004747,44,0.041065079,94.04942554,6157,44,139.9318182
E01004748,9,0.010201595,53.68523737,1777,9,197.4444444
E01004749,128,0.092984737,99.49057013,19832,128,154.9375
E01004750,57,0.022337874,96.68328636,10758,57,188.7368421
E01004751,84,0.098209317,98.68848905,15678,84,186.6428571
E01004752,35,0.098664088,90.67851723,6222,35,177.7714286
E01004753,46,0.077200119,94.69976154,6945,46,150.9782609
E01004754,16,0.019136536,70.35551702,2125,16,132.8125
E01004755,46,0.040288677,94.69976154,5929,46,128.8913043
E01004756,29,0.049173629,86.77650119,2999,29,103.4137931
E01004757,24,0.01957921,81.70388034,3703,24,154.2916667
E01004760,45,0.063614311,94.32039887,8802,45,195.6
E01004761,191,0.036783681,99.84825493,129135,191,676.0994764
E01004762,76,0.02549309,98.20073705,38575,76,507.5657895
E01004763,336,0.11429971,100,109336,336,325.4047619
E01004765,115,0.043593962,99.32798613,26570,115,231.0434783
E01015924,0,0,0,0,0,0
E01015925,0,0,0,0,0,0
E01015971,0,0,0,0,0,0
E01015978,0,0,0,0,0,0
E01016482,0,0,0,0,0,0
E01017810,0,0,0,0,0,0
E01017811,0,0,0,0,0,0
E01017812,0,0,0,0,0,0
E01017813,0,0,0,0,0,0
E01017826,0,0,0,0,0,0
E01017827,0,0,0,0,0,0
E01021443,0,0,0,0,0,0
E01021468,0,0,0,0,0,0
E01021473,0,0,0,0,0,0
E01021744,0,0,0,0,0,0
E01021745,0,0,0,0,0,0
E01021746,0,0,0,0,0,0
E01021748,0,0,0,0,0,0
E01021749,0,0,0,0,0,0
E01021750,0,0,0,0,0,0
E01021752,0,0,0,0,0,0
E01021764,0,0,0,0,0,0
E01021765,0,0,0,0,0,0
E01021766,0,0,0,0,0,0
E01021770,0,0,0,0,0,0
E01021780,0,0,0,0,0,0
E01021800,0,0,0,0,0,0
E01021806,0,0,0,0,0,0
E01021817,0,0,0,0,0,0
E01023293,0,0,0,0,0,0
E01023311,0,0,0,0,0,0
E01023313,0,0,0,0,0,0
E01023337,0,0,0,0,0,0
E01023339,0,0,0,0,0,0
E01023542,0,0,0,0,0,0
E01023543,0,0,0,0,0,0
E01023546,0,0,0,0,0,0
E01023547,0,0,0,0,0,0
E01023548,0,0,0,0,0,0
E01023550,0,0,0,0,0,0
E01023564,0,0,0,0,0,0
E01023566,0,0,0,0,0,0
E01023574,0,0,0,0,0,0
E01023575,0,0,0,0,0,0
E01023576,0,0,0,0,0,0
E01023584,0,0,0,0,0,0
E01023805,0,0,0,0,0,0
E01023806,0,0,0,0,0,0
E01023810,0,0,0,0,0,0
E01023837,0,0,0,0,0,0
E01023839,0,0,0,0,0,0
E01023840,0,0,0,0,0,0
E01023841,0,0,0,0,0,0
E01023849,0,0,0,0,0,0
E01023947,0,0,0,0,0,0
E01024144,0,0,0,0,0,0
E01024146,0,0,0,0,0,0
E01024147,0,0,0,0,0,0
E01024151,0,0,0,0,0,0
E01024152,0,0,0,0,0,0
E01024153,0,0,0,0,0,0
E01024180,0,0,0,0,0,0
E01024183,0,0,0,0,0,0
E01024186,0,0,0,0,0,0
E01024419,0,0,0,0,0,0
E01024421,0,0,0,0,0,0
E01024439,0,0,0,0,0,0
E01024440,0,0,0,0,0,0
E01024476,0,0,0,0,0,0
E01024478,0,0,0,0,0,0
E01024481,0,0,0,0,0,0
E01024483,0,0,0,0,0,0
E01030296,0,0,0,0,0,0
E01030319,0,0,0,0,0,0
E01030322,0,0,0,0,0,0
E01030323,0,0,0,0,0,0
E01030325,0,0,0,0,0,0
E01030326,0,0,0,0,0,0
E01030329,0,0,0,0,0,0
E01030330,0,0,0,0,0,0
E01030331,0,0,0,0,0,0
E01030333,0,0,0,0,0,0
E01030342,0,0,0,0,0,0
E01030350,0,0,0,0,0,0
E01030351,0,0,0,0,0,0
E01030378,0,0,0,0,0,0
E01030386,0,0,0,0,0,0
E01030387,0,0,0,0,0,0
E01030388,0,0,0,0,0,0
E01030389,0,0,0,0,0,0
E01030393,0,0,0,0,0,0
E01030396,0,0,0,0,0,0
E01030398,0,0,0,0,0,0
E01030399,0,0,0,0,0,0
E01030400,0,0,0,0,0,0
