LSOA21CD,park_pct
E01004335,0.052604286
E01004337,0.053348479
E01004338,0.014106989
E01004341,0.046744827
E01004343,0.01034099
E01004347,0.475028908
E01004349,0.351042225
E01004353,0.362819954
E01004357,0.056750245
E01004363,0.176886695
E01004364,0.001207575
E01004366,0.149632088
E01004371,0.008893093
E01004373,0.025064357
E01004375,0.055291126
E01004377,0.577520054
E01004378,0.099865455
E01004380,0.443171328
E01004382,0.050489453
E01004385,0.529840949
E01004388,0.121391745
E01004389,0.290637645
E01004391,0.636565859
E01004393,0.101455314
E01004398,0.230321891
E01004399,0.131167711
E01004401,0.585637937
E01004404,0.022714774
E01004408,0.007553345
E01004410,0.091995968
E01004417,0.248287257
E01004419,0.059190475
E01004426,0.001585879
E01004432,0.015968829
E01004434,0.273191783
E01004435,0.010199768
E01004444,0.01072026
E01004447,0.005651946
E01004449,0.065049437
E01004450,0.080421917
E01004453,0.016182281
E01004456,0.014428931
E01004459,0.039378782
E01004468,0.565040234
E01004473,0.001633182
E01004475,0.08838369
E01004477,0.316989501
E01004478,0.066730613
E01004484,0.596448482
E01004490,0.259554739
E01004491,0.000853158
E01004492,0.056595483
E01004493,0.00023404
E01004494,0.005154613
E01004496,0.004957007
E01004500,0.020118405
E01004501,0.001346114
E01004502,0.005655742
E01004503,0.016338111
E01004504,0.009445145
E01004505,0.004458729
E01004510,0.138001424
E01004511,0.003371511
E01004513,0.024537885
E01004514,0.052495519
E01004516,0.058425385
E01004519,0.04594313
E01004521,5.09972E-05
E01004534,0.123009248
E01004535,0.115943187
E01004536,0.108453886
E01004539,0.094669787
E01004540,0.098529058
E01004541,0.007204132
E01004543,0.209692037
E01004550,0.017159331
E01004552,0.023802091
E01004553,0.193416572
E01004555,0.336304028
E01004558,0.331795699
E01004559,0.165407723
E01004563,0.011385196
E01004564,0.067534228
E01004570,0.087287074
E01004571,0.40694854
E01004572,1.182520423
E01004574,0.208619714
E01004575,0.038798653
E01004576,0.051156926
E01004581,0.018827578
E01004583,0.004247379
E01004587,0.163670819
E01004589,0.092048364
E01004590,0.002254454
E01004591,0.017427097
E01004592,0.006846793
E01004595,0.251169276
E01004611,0.021964381
E01004620,0.013797019
E01004621,0.362448546
E01004624,0.006803675
E01004625,0.285043565
E01004628,0.035674662
E01004630,0.023474867
E01004631,0.014938547
E01004634,0.046674617
E01004636,0.010476819
E01004638,0.000185361
E01004639,0.004192732
E01004642,0.047574595
E01004644,0.133582558
E01004645,0.285790054
E01004646,0.000180756
E01004647,0.016797301
E01004648,0.017405269
E01004649,0.021400717
E01004650,0.022129071
E01004651,0.041565597
E01004652,0.071637624
E01004658,0.010947872
E01004665,0.193944657
E01004668,0.080006268
E01004669,0.026804671
E01004675,0.020421561
E01004676,0.013228657
E01004690,0.092806594
E01004692,0.026231678
E01004696,0.05005285
E01004700,0.010292863
E01004701,0.205270831
E01004703,0.118932353
E01004710,0.353195179
E01004711,0.172943488
E01004719,0.052178028
E01004721,0.068849197
E01004724,0.065943808
E01004725,0.080919758
E01004728,0.063066145
E01004732,0.028064108
E01004746,0.007529315
E01004747,0.024729672
E01004748,0.011190394
E01004753,0.031857363
E01004754,0.113103025
E01004755,0.008690815
E01004756,0.134487042
E01021806,0.443339793
E01023840,0.211932934
E01030296,0.298036247
E01030408,0.038306089
E01030852,0.397237522
E01032512,0.092115753
E01032513,0.110640064
E01032562,0.148161822
E01032566,0.469096013
E01032567,0.151367623
E01032568,0.049643078
E01032569,0.240872224
E01032574,0.005708321
E01032576,0.000880685
E01032577,0.108258484
E01032581,0.038965818
E01032584,0.057852473
E01032623,0.030201767
E01032638,0.00885157
E01032719,0.064497892
E01032744,0.019870089
E01032772,0.069735281
E01032781,0.010656019
E01032782,0.006269871
E01032783,0.01628502
E01032787,0.041481134
E01033100,0.00011707
E01033132,0.010398563
E01033324,0.217608967
E01033327,0.041541949
E01033456,0.003033024
E01033463,0.00525642
E01033487,0.013321473
E01033494,0.016190678
E01033569,0.034145249
E01033571,0.045563089
E01033579,0.161641032
E01033580,0.015213008
E01033587,0.252906966
E01033589,0.045597503
E01033591,0.00884422
E01033601,0.038500802
E01033602,0.027366435
E01033604,0.004032406
E01033605,0.036937223
E01033709,0.005157858
E01033727,0.065988829
E01033729,0.164814074
E01033732,0.361570627
E01033737,0.043897828
E01033741,0.03904865
E01033743,0.156454363
E01033744,0.045566993
E01033745,0.167545937
E01033789,0.001353569
E01033792,0.205392076
E01033869,0.081476139
E01033872,0.05848577
E01033875,0.125711947
E01033876,0.005523193
E01033877,0.259320458
E01033878,0.393444908
E01033880,0.405661078
E01033881,0.705757509
E01033882,0.020275814
E01033885,0.013709587
E01033911,0.168295748
E01033913,0.09136085
E01033920,0.275140557
E01033925,0.278449199
E01033926,0.003134302
E01033927,0.009466081
E01033928,0.042251075
E01033930,0.070731208
E01033931,0.008498251
E01033932,0.075736543
E01033937,0.003761151
E01033938,0.003867961
E01033943,0.531238563
E01033944,0.086530859
E01034031,0.012773239
E01034032,0.026504731
E01034034,0.16745603
E01034036,0.011482338
E01034037,0.031127265
E01034038,0.001666418
E01034039,0.028604659
E01034139,0.007203833
E01034141,0.005666469
E01034153,0.146226084
E01034154,0.070085861
E01034155,0.001594669
E01034173,0.001583789
E01034174,0.339311317
E01034176,0.036115098
E01034178,0.000882782
E01034181,0.022064906
E01034182,0.027148031
E01034183,0.020469809
E01034192,0.005601687
E01034198,0.281596388
E01034202,0.027142958
E01034204,0.027454218
E01034208,0.089617225
E01034209,0.020230447
E01034218,0.069144149
E01034221,0.053889148
E01034223,0.075876955
E01034224,0.010653218
E01034225,0.083211106
E01034227,0.029346056
E01034229,0.067937177
E01034384,0.054351738
E01034385,0.030857562
E01034389,0.098669262
E01034395,0.138969644
E01034471,0.010411965
E01034472,0.332777899
E01034476,0.063099381
E01034477,0.221556906
E01034478,0.0441478
E01034479,0.04994392
E01034480,0.000858848
E01034488,0.086577172
E01034580,0.125728318
E01000002,0.021606067
E01000013,0.000383262
E01000036,0.176886759
E01000043,0.019283724
E01000131,0.517916981
E01000385,0.221950099
E01000394,0.016462408
E01000404,0.058224761
E01000443,0.09481873
E01000472,0.042086574
E01000490,0.008800452
E01000545,0.011067487
E01000610,0.067618282
E01000674,0.027919928
E01000676,0.058600256
E01000737,0.014097903
E01000741,0.035571061
E01000742,0.189839373
E01000747,0.174956341
E01000790,0.020637044
E01000798,0.060046016
E01000807,0.412011712
E01000812,0.042946446
E01000851,0.044488774
E01000857,0.066150202
E01000867,0.010558602
E01000894,0.566545929
E01000896,0.020966696
E01000901,0.113831976
E01000917,0.013868642
E01000919,0.01759185
E01000927,0.017817855
E01000937,0.013193796
E01000939,0.020784477
E01000943,0.028904752
E01000948,0.134885533
E01000972,0.006960702
E01000973,0.001687007
E01001023,0.115184705
E01001031,0.000693972
E01001097,0.013994239
E01001164,0.137894623
E01001196,0.001783343
E01001209,0.134660974
E01001247,0.001794939
E01001458,0.150068969
E01001527,0.446893813
E01001549,0.135407227
E01001664,0.200921333
E01001666,0.006911946
E01001717,0.049448893
E01001720,0.038386511
E01001732,0.009677202
E01001733,0.003623429
E01001760,0.022449016
E01001763,0.077793001
E01001777,0.052900281
E01001823,0.430766622
E01001830,0.016231609
E01001852,0.042098871
E01001867,0.076154972
E01001870,0.006806086
E01001871,0.019051785
E01001885,0.025587214
E01001893,0.046868238
E01001912,0.027001904
E01001924,0.031418737
E01001943,0.076636244
E01001945,0.001160128
E01001991,0.003887918
E01002002,0.631466492
E01002003,0.170119431
E01002011,0.895773476
E01002021,0.165700353
E01002024,0.158109632
E01002031,0.055125889
E01002047,0.005350768
E01002064,0.243150616
E01002105,0.054284067
E01002149,0.029935483
E01002152,0.000704034
E01002176,0.206733534
E01002349,0.727440241
E01002353,0.058347561
E01002367,0.123078096
E01002371,0.054073325
E01002390,0.008487218
E01002434,1.004793874
E01002495,0.144259073
E01002535,0.041686268
E01002538,0.410830289
E01002545,0.523702831
E01002556,0.023689812
E01002558,0.031012442
E01002588,0.104940485
E01002677,0.041756371
E01002686,0.90120617
E01002696,0.019494081
E01002715,0.108065419
E01002720,0.000773383
E01002721,0.116073406
E01002724,0.032390654
E01002725,0.0437531
E01002734,0.035729981
E01002758,0.219458085
E01002763,0.025057469
E01002773,0.080272534
E01002785,0.006172798
E01002786,0.011607995
E01002809,0.098129568
E01002811,0.01974978
E01002821,0.001355148
E01002824,0.49294494
E01002827,0.352290863
E01002844,0.005023443
E01002864,0.409962015
E01002865,0.000571019
E01002871,0.003845185
E01002889,0.009256825
E01002901,0.272221919
E01002908,0.076619344
E01002932,0.103977716
E01002974,0.0026822
E01002978,0.045817651
E01002988,0.026871924
E01003017,0.022169408
E01003038,0.062030525
E01003048,0.095451549
E01003053,0.056161843
E01003055,0.049332239
E01003063,0.042408657
E01003067,0.114089368
E01003076,0.346985608
E01003105,0.047332153
E01003112,0.187599846
E01003118,0.00043964
E01003144,0.806517546
E01003177,0.353403639
E01003214,0.003537912
E01003246,0.12139657
E01003274,0.269818883
E01003297,0.049999002
E01003305,0.066975297
E01003323,0.510208361
E01003400,0.005006173
E01003439,0.430320437
E01003443,0.000908229
E01003464,0.170661394
E01003473,0.162476788
E01003556,0.01413379
E01003569,0.006458261
E01003584,0.011003554
E01003605,0.092050287
E01003630,0.098636746
E01003632,0.043506131
E01003633,0.072492654
E01003673,0.017236468
E01003726,0.237740355
E01003790,0.867179846
E01003799,0.806852713
E01003815,0.907725249
E01003836,0.11728845
E01003839,0.036095649
E01003843,0.206560409
E01003849,0.000627183
E01003859,0.009156811
E01003886,0.024437828
E01003887,0.126579122
E01003889,1.113983504
E01003891,0.135607977
E01003893,0.011839435
E01003894,0.109403746
E01003906,0.118463533
E01003909,0.002760841
E01003911,0.147851209
E01003917,0.173936201
E01003921,0.066919821
E01003923,0.094234215
E01003934,0.023273711
E01003937,0.232107577
E01003949,0.171482467
E01003953,0.004881758
E01003984,0.087486249
E01004018,0.011501579
E01004021,0.162812765
E01004049,0.205512376
E01004056,0.081137516
E01004059,0.08131854
E01004094,0.462130931
E01004110,0.097290852
E01004191,0.022372408
E01004195,0.002741275
E01004202,0.012039632
E01004203,0.194177123
E01004263,0.078327458
E01004277,0.018719286
E01004340,0.144294626
E01004342,0.153797865
E01004362,0.359057579
E01004387,0.296008317
E01004396,0.005739174
E01004405,0.050763545
E01004420,0.039098907
E01004429,0.140094824
E01004430,0.344044863
E01004436,0.071737561
E01004438,0.336182152
E01004454,0.006983128
E01004460,0.004509404
E01004463,0.532290473
E01004580,0.08075003
E01004598,0.018195817
E01004608,0.005522522
E01004617,0.003764329
E01004657,0.00125148
E01004678,0.006147514
E01004682,0.13764183
E01004691,0.390422003
E01004694,0.479641318
E01004702,0.113876722
E01004706,0.421586888
E01004716,0.111058067
E01004726,0.072029394
E01004730,0.805043782
E01004734,0.069303083
E01004749,0.045397684
E01004750,0.004005956
E01004757,0.180487681
E01004761,0.188756048
E01032570,0.138553611
E01032646,0.085877152
E01032740,0.00483503
E01032769,0.047518507
E01032780,0.022068926
E01032803,0.011768279
E01033081,0.039599536
E01033489,0.010659635
E01033594,0.017774096
E01033704,0.137419033
E01033791,0.008916533
E01033879,0.32311335
E01033884,0.105787271
E01033915,0.335665666
E01033919,0.086260999
E01033924,0.129070758
E01034144,0.245507621
E01034193,0.086053524
E01034200,0.001182065
E01034203,0.018439551
E01034211,0.078768949
E01034217,0.172243304
E01034219,0.030572032
E01034383,0.71078117
E01034388,0.062884225
E01034475,0.040527184
E01034484,0.057642785
E01034487,0.105936271
E01034577,0.003181891
E01034593,0.020001774
E01000011,0.121885678
E01000020,0.001712158
E01000028,0.026623758
E01000029,0.133594526
E01000037,0.202387421
E01000039,0.778018137
E01000042,0.01251129
E01000049,0.277991173
E01000052,0.051359945
E01000054,0.127326644
E01000075,0.809935166
E01000083,0.01662424
E01000084,0.048494987
E01000104,0.18227716
E01000106,0.073232919
E01000113,0.002988229
E01000121,0.41122101
E01000123,0.283448671
E01000140,0.017022679
E01000141,0.056164719
E01000144,0.009853318
E01000150,0.169908181
E01000156,0.001801035
E01000165,0.161474846
E01000169,0.010702032
E01000179,0.031069283
E01000181,0.024797302
E01000182,0.382486373
E01000184,0.824728954
E01000190,0.080911861
E01000193,0.048122282
E01000195,0.137946833
E01000200,0.035944603
E01000202,0.01315129
E01000212,0.270333836
E01000215,0.033868136
E01000224,0.037185137
E01000225,0.041495963
E01000229,0.251696325
E01000230,0.037633087
E01000231,0.079388688
E01000240,0.394600684
E01000251,0.048762183
E01000252,0.046850237
E01000253,0.182283997
E01000259,0.056803538
E01000266,0.086604031
E01000267,0.054629604
E01000270,0.052779308
E01000271,0.014712405
E01000278,0.229546697
E01000280,0.424862127
E01000287,0.134338506
E01000295,0.071526066
E01000296,0.034039126
E01000303,0.009430787
E01000304,0.004450786
E01000308,0.579113228
E01000310,0.269589534
E01000317,0.072332908
E01000320,0.073953805
E01000325,0.082655013
E01000326,0.050358673
E01000331,0.189413719
E01000334,0.209779985
E01000338,0.058341109
E01000348,0.137716503
E01000359,0.006533872
E01000373,0.043551143
E01000374,0.024506208
E01000383,0.800951869
E01000390,0.379844468
E01000395,0.000417139
E01000399,0.054480673
E01000402,0.187243153
E01000403,0.049044455
E01000405,0.028603399
E01000408,0.116368803
E01000418,0.646199754
E01000429,0.021200804
E01000430,2.99355E-08
E01000431,0.038418652
E01000434,0.006176652
E01000435,0.012801085
E01000444,0.221055961
E01000445,0.082828463
E01000463,0.07981828
E01000468,0.403642692
E01000469,0.551101191
E01000471,0.144036097
E01000477,0.070470592
E01000485,0.039834395
E01000486,0.995753954
E01000487,0.003263597
E01000488,0.002082638
E01000498,0.063710466
E01000499,0.048709774
E01000504,0.000246634
E01000506,0.014018102
E01000508,0.030736189
E01000510,0.115007602
E01000512,7.43174E-06
E01000516,0.013789707
E01000517,0.296617744
E01000539,0.002004696
E01000543,0.000222483
E01000556,0.002056797
E01000562,0.085956337
E01000563,0.021247147
E01000568,0.014150869
E01000572,0.0061637
E01000587,0.014661733
E01000592,0.000472366
E01000593,0.062501346
E01000594,0.108902503
E01000595,0.048502042
E01000599,0.059761955
E01000602,0.010250371
E01000604,0.029070083
E01000605,0.023655945
E01000606,0.004131992
E01000607,0.061997956
E01000609,0.154780233
E01000611,0.058717132
E01000613,0.001771406
E01000616,0.179759939
E01000617,0.072248306
E01000618,0.145900462
E01000620,0.007893302
E01000621,0.225815445
E01000623,0.006648612
E01000629,0.135268551
E01000631,0.131306392
E01000649,0.042263319
E01000651,0.002945914
E01000654,0.104033545
E01000655,0.172962924
E01000657,0.168768127
E01000659,0.191871975
E01000663,0.256646625
E01000667,0.260369275
E01000668,0.190433956
E01000672,0.000779159
E01000684,0.06177264
E01000688,0.154167523
E01000697,0.146156635
E01000700,0.224335289
E01000702,0.003023139
E01000705,0.007696115
E01000723,0.169422
E01000724,0.068425922
E01000728,0.230262177
E01000732,0.044111475
E01000744,0.272323313
E01000745,0.430228894
E01000746,0.087461947
E01000750,0.212978111
E01000754,0.002652328
E01000755,0.038591004
E01000758,0.00235472
E01000761,0.45254515
E01000762,0.074781915
E01000763,0.351370725
E01000766,0.01759103
E01000783,0.164194354
E01000784,0.166910491
E01000788,0.069844578
E01000796,0.000709029
E01000801,0.018882972
E01000802,0.025446764
E01000808,0.001364847
E01000809,0.488053169
E01000811,0.044366598
E01000815,0.007601374
E01000816,0.228363267
E01000818,0.200715442
E01000819,0.159332576
E01000826,0.044224041
E01000827,0.021878622
E01000830,0.000274644
E01000832,0.060176299
E01000835,0.00707356
E01000839,0.12051197
E01000840,0.538534385
E01000841,0.094212209
E01000847,0.025988711
E01000849,0.00649575
E01000868,0.004664199
E01000888,0.129156929
E01000889,0.023235548
E01000893,0.7605295
E01000910,0.004140585
E01000915,0.050091107
E01000923,0.025862842
E01000929,0.033918423
E01000930,0.03359474
E01000938,0.009006701
E01000941,0.007072627
E01000949,0.082274432
E01000957,0.028447077
E01000958,0.019929111
E01000962,0.0056648
E01000968,0.00493861
E01000986,0.095554971
E01000990,0.111852557
E01000993,0.047099415
E01000994,0.240858409
E01000996,0.119466431
E01000998,0.00982356
E01001006,0.008509169
E01001017,0.65446091
E01001021,0.992754734
E01001025,0.00972961
E01001033,0.118035733
E01001050,0.000718587
E01001057,0.042533192
E01001068,0.361668842
E01001072,0.592594025
E01001073,0.098251543
E01001077,0.144906412
E01001078,0.311380628
E01001079,0.020741008
E01001080,0.111908634
E01001086,0.083343476
E01001087,0.182233867
E01001088,0.168086423
E01001089,0.00891754
E01001090,0.000844851
E01001091,0.056612723
E01001095,0.015727489
E01001096,0.082474491
E01001098,0.057701634
E01001099,0.143108947
E01001101,0.024924345
E01001108,0.050511676
E01001110,0.003191405
E01001124,0.113382015
E01001126,0.085868042
E01001130,0.368729243
E01001133,0.111490946
E01001134,0.172856087
E01001139,0.000110538
E01001141,0.052385151
E01001143,0.040437618
E01001149,0.38538855
E01001150,0.358461144
E01001153,0.428356241
E01001154,0.150126889
E01001176,0.003755732
E01001189,0.02621617
E01001190,0.631357821
E01001192,0.403887012
E01001198,0.050518448
E01001200,0.088782103
E01001201,0.000902683
E01001203,0.154834232
E01001204,0.084199217
E01001218,0.050565808
E01001219,0.046829787
E01001225,0.023809052
E01001229,0.104302792
E01001231,0.031014487
E01001232,0.00154366
E01001235,0.129979382
E01001236,0.032063192
E01001237,0.275812504
E01001240,0.128821432
E01001244,0.19486133
E01001246,0.015179563
E01001257,0.09120318
E01001260,0.37883791
E01001264,0.230218155
E01001270,0.038105673
E01001271,0.003809617
E01001277,0.065860894
E01001279,0.082653551
E01001295,0.003339765
E01001297,0.142138642
E01001303,0.0265922
E01001304,0.050933833
E01001308,0.411894093
E01001313,0.161308691
E01001314,0.743294985
E01001315,0.097372933
E01001319,0.033799411
E01001321,0.230965886
E01001328,0.486336216
E01001330,0.402425873
E01001332,0.131474009
E01001338,0.019145294
E01001340,0.185653836
E01001342,0.002154937
E01001344,0.267461064
E01001348,0.058928049
E01001351,0.077907673
E01001352,0.019564561
E01001356,0.159411787
E01001357,0.001177229
E01001364,0.01056097
E01001366,0.00760479
E01001374,0.018661741
E01001376,0.028151719
E01001380,0.033130797
E01001382,0.363102632
E01001384,0.00097127
E01001385,0.10290126
E01001388,0.005558501
E01001389,0.012857244
E01001390,0.01230081
E01001393,0.078693333
E01001395,0.389339353
E01001398,0.025710521
E01001401,0.06399789
E01001410,0.027315026
E01001419,0.147808829
E01001424,0.049189372
E01001426,0.092249081
E01001427,0.06506413
E01001428,0.093525929
E01001429,0.029906763
E01001431,0.115482786
E01001432,0.139445728
E01001433,0.060453986
E01001434,0.010879651
E01001435,0.019855158
E01001442,0.168849997
E01001451,0.158104946
E01001452,0.116139895
E01001453,0.117677186
E01001455,0.022702461
E01001456,0.023059838
E01001457,0.089960237
E01001460,0.010248035
E01001466,0.363929072
E01001469,0.083262917
E01001471,0.058888607
E01001474,0.027858936
E01001475,0.038909393
E01001483,0.01867632
E01001484,0.00721781
E01001486,0.15609089
E01001494,0.021996677
E01001495,0.019703476
E01001496,0.004315392
E01001499,0.121063033
E01001500,0.043467025
E01001512,0.128715607
E01001514,0.008182415
E01001517,0.038925193
E01001526,0.096739509
E01001528,0.143239719
E01001537,0.002114655
E01001538,0.159233011
E01001548,0.030458681
E01001562,0.025667992
E01001571,0.030880615
E01001572,0.159999959
E01001575,0.160924678
E01001584,0.026447493
E01001585,0.045763646
E01001590,0.041916736
E01001591,0.090687005
E01001594,0.000407854
E01001596,0.012157916
E01001597,0.008837825
E01001601,0.005896606
E01001602,0.145124927
E01001605,0.45972567
E01001611,0.021926045
E01001615,0.179136959
E01001619,0.002266586
E01001631,0.007310417
E01001646,0.293245634
E01001651,0.279146144
E01001660,0.045205862
E01001674,0.111302156
E01001676,0.071451831
E01001680,0.279941269
E01001700,0.066400864
E01001708,0.323203022
E01001714,0.092201969
E01001715,0.018637784
E01001719,0.551844435
E01001744,0.017395672
E01001749,0.010128422
E01001757,0.001205179
E01001783,0.022112841
E01001786,1.768360198
E01001790,0.407525038
E01001792,0.407862267
E01001800,0.000124363
E01001802,0.195366757
E01001815,0.355216448
E01001824,0.623514669
E01001832,0.039602823
E01001833,0.005935461
E01001837,0.375511504
E01001843,0.001135766
E01001844,0.361429498
E01001845,0.699411994
E01001857,0.008340069
E01001860,0.000972531
E01001872,0.064407604
E01001873,0.03123305
E01001890,0.074219778
E01001896,0.011520938
E01001921,7.85433E-06
E01001923,0.010232355
E01001927,0.059628934
E01001931,0.136297053
E01001935,0.010032573
E01001946,0.14473319
E01001947,0.254066393
E01001954,0.00568234
E01001966,0.765891137
E01001967,0.237204893
E01001969,0.25592398
E01001974,0.025664493
E01001975,0.024010871
E01001986,0.163659002
E01001987,0.16124939
E01001994,0.259608648
E01002001,0.150123443
E01002004,0.002219305
E01002005,0.141407752
E01002020,0.349897989
E01002023,0.073247204
E01002026,0.003339577
E01002027,0.151144612
E01002028,0.022471832
E01002037,0.393032834
E01002039,0.084761284
E01002046,0.102064123
E01002054,0.053873671
E01002061,0.188932583
E01002063,0.430158738
E01002067,0.009695945
E01002073,0.091055461
E01002074,0.010244402
E01002079,0.133688633
E01002085,0.00539866
E01002089,0.075314246
E01002090,0.005239942
E01002093,0.011404798
E01002096,0.073756841
E01002097,0.078297368
E01002101,0.029644862
E01002108,0.00814055
E01002110,0.201414457
E01002114,0.426738095
E01002116,0.00270823
E01002118,0.03538816
E01002122,0.002924397
E01002123,0.000868009
E01002125,0.015945981
E01002131,0.034632354
E01002138,0.003582128
E01002142,0.037899206
E01002147,5.24843E-05
E01002150,0.035825128
E01002157,0.011582043
E01002159,0.12294329
E01002160,0.152577585
E01002161,0.000257482
E01002163,0.00657167
E01002175,0.000120957
E01002184,0.266429207
E01002185,0.031732074
E01002186,0.08721431
E01002187,0.141226439
E01002189,0.006225637
E01002195,0.088211727
E01002197,0.138927249
E01002198,0.010513178
E01002208,0.027475379
E01002210,0.00124813
E01002214,0.005431989
E01002217,0.021899543
E01002220,0.161302745
E01002222,0.01468496
E01002227,0.1130998
E01002230,0.04862828
E01002237,0.001940954
E01002239,0.133668383
E01002244,0.114258178
E01002247,0.140875916
E01002248,0.042231457
E01002251,0.133856651
E01002252,0.322863329
E01002256,0.000203574
E01002258,0.026850553
E01002262,0.028541981
E01002269,0.024655767
E01002270,0.032948337
E01002272,0.001280926
E01002275,0.004785273
E01002280,0.014576062
E01002281,0.524746486
E01002289,0.037539532
E01002295,0.015675869
E01002296,0.508223398
E01002297,0.000880312
E01002308,0.038506608
E01002309,0.012521668
E01002317,0.078367237
E01002322,0.428746155
E01002327,0.118677319
E01002328,0.042084612
E01002329,0.233217308
E01002331,0.090274652
E01002335,0.018776916
E01002341,0.611042741
E01002348,0.507772609
E01002362,0.064925611
E01002363,0.022861376
E01002364,0.006177467
E01002369,0.009842238
E01002374,1.281554631
E01002375,0.141871715
E01002380,0.03149946
E01002381,0.325726256
E01002383,0.000496121
E01002394,0.540365625
E01002404,0.133770069
E01002408,0.167678474
E01002409,0.139081119
E01002415,0.137658739
E01002417,0.038021925
E01002420,0.120875287
E01002427,0.094692775
E01002432,0.044845965
E01002437,0.053893115
E01002442,0.180813641
E01002449,0.054711545
E01002452,0.188415013
E01002458,0.075398876
E01002462,0.162491718
E01002466,0.259085159
E01002469,0.009902669
E01002470,0.083823616
E01002473,0.55158358
E01002474,0.235825512
E01002492,0.534046158
E01002496,0.08136595
E01002502,0.001169759
E01002511,0.068554965
E01002513,0.012625209
E01002514,0.000682166
E01002526,0.011661136
E01002534,0.010639851
E01002536,0.013668086
E01002541,0.309855511
E01002542,0.070044954
E01002546,0.21220833
E01002547,0.009164805
E01002557,0.026843562
E01002564,0.027880783
E01002569,0.064105966
E01002570,0.116364695
E01002574,0.014789469
E01002575,0.040795665
E01002577,0.841958473
E01002579,0.072321391
E01002585,0.052669312
E01002587,0.025023348
E01002592,0.217780142
E01002593,0.282568898
E01002595,0.258581335
E01002599,0.056361943
E01002600,0.119111531
E01002602,0.029868897
E01002605,0.06322121
E01002609,0.251094286
E01002613,0.047626973
E01002614,0.144389942
E01002616,0.243976648
E01002617,0.120120973
E01002622,0.002220278
E01002634,0.032924803
E01002635,0.005441132
E01002637,0.000351981
E01002647,0.008896827
E01002653,0.007823151
E01002654,0.119268309
E01002656,0.093527336
E01002657,0.031288122
E01002658,0.070852193
E01002659,0.089171112
E01002661,0.112776585
E01002665,0.052445566
E01002666,0.190900682
E01002669,0.160366888
E01002673,0.021222704
E01002687,0.042825766
E01002691,0.085659293
E01002692,0.031887723
E01002698,0.062581376
E01002712,0.045462707
E01002718,0.010009529
E01002719,0.036318382
E01002722,0.153281685
E01002728,0.138710542
E01002732,0.138277836
E01002739,0.290752939
E01002741,0.266507124
E01002743,0.025975176
E01002748,0.22014971
E01002751,0.047919339
E01002756,0.189447797
E01002762,0.00882155
E01002767,0.040025106
E01002768,0.007553307
E01002775,0.051549711
E01002780,0.027513454
E01002781,0.051952842
E01002787,0.014767036
E01002798,0.037397259
E01002800,0.045154804
E01002813,0.022693902
E01002816,0.005168069
E01002823,0.009167209
E01002829,0.003864061
E01002830,0.023253301
E01002832,0.021916287
E01002842,0.123719383
E01002849,0.000342829
E01002854,0.068951961
E01002857,0.149466777
E01002862,0.02039928
E01002875,0.052467445
E01002880,0.070933762
E01002888,0.009914839
E01002891,0.00106527
E01002894,0.034801828
E01002897,0.005357186
E01002903,0.253187085
E01002904,0.044143552
E01002915,0.375801078
E01002921,0.010087142
E01002923,0.050414853
E01002926,0.396162484
E01002927,0.039210585
E01002929,0.217387966
E01002930,0.011195116
E01002940,0.014051751
E01002944,0.245994261
E01002945,0.172419995
E01002946,0.631645644
E01002953,0.514839188
E01002954,0.002265704
E01002955,1.505020262
E01002960,0.048949986
E01002970,0.104829547
E01002980,0.000629411
E01002981,0.007070544
E01002984,0.005088787
E01002986,0.00627319
E01002992,0.03401092
E01002996,0.043917193
E01003000,0.177564411
E01003001,0.043348923
E01003005,0.009492253
E01003007,0.003915003
E01003011,0.160301365
E01003021,0.076492614
E01003022,0.007307419
E01003024,0.2234091
E01003030,0.050919238
E01003034,0.057204275
E01003049,0.103526094
E01003050,0.000155655
E01003054,0.016024169
E01003056,0.049302334
E01003057,0.04321342
E01003059,0.106735792
E01003065,0.036284538
E01003070,0.059270851
E01003075,0.036485791
E01003079,0.008303246
E01003080,0.03876956
E01003083,0.024729075
E01003085,0.068242277
E01003090,0.018594168
E01003095,0.001055932
E01003106,0.05649504
E01003107,0.274674657
E01003108,0.002949257
E01003113,0.002105346
E01003114,0.023019034
E01003121,0.015736699
E01003122,0.037244682
E01003128,0.014904016
E01003129,0.078503956
E01003131,0.014820565
E01003133,0.081134452
E01003136,0.034668393
E01003137,0.104352754
E01003141,0.016998574
E01003147,0.00280685
E01003167,0.005913783
E01003175,0.06515871
E01003176,0.030941889
E01003188,0.017028329
E01003195,0.229946667
E01003201,0.078998145
E01003202,0.050910849
E01003204,0.824466191
E01003205,0.055945152
E01003206,0.136464545
E01003212,0.015482976
E01003213,0.035279827
E01003228,0.052461623
E01003235,0.255128956
E01003241,0.219431726
E01003243,0.469300769
E01003244,0.273692084
E01003249,0.156562388
E01003258,0.047997491
E01003261,0.247639795
E01003262,0.350119296
E01003264,0.135605115
E01003266,0.045014985
E01003269,0.091022967
E01003270,0.186734709
E01003272,0.181617984
E01003277,0.199358706
E01003279,0.086096809
E01003284,0.066382907
E01003288,0.025035649
E01003291,0.185791636
E01003295,0.068680704
E01003298,0.0043414
E01003302,0.158576779
E01003320,0.174970917
E01003324,0.009072184
E01003325,0.128470534
E01003327,0.044119455
E01003328,0.007707587
E01003330,0.482898036
E01003334,0.0149747
