LSOA11CD,area_m2_2011
E01003882,213405.14 
E01003883,195588.85 
E01003884,285376.25 
E01003885,440340.65 
E01003886,204506.96 
E01003887,215683.81 
E01003888,800003.04 
E01003889,2524778.47 
E01003890,214550.15 
E01003891,300957.93 
E01003892,407115.47 
E01003893,219551.68 
E01003894,167379.63 
E01003895,450051.13 
E01003896,302495.14 
E01003897,196017.48 
E01003898,179351.30 
E01003899,169839.30 
E01003900,750550.13 
E01003901,279737.25 
E01003902,156615.32 
E01003903,680668.42 
E01003904,245463.91 
E01003905,374120.58 
E01003906,207417.51 
E01003907,242971.06 
E01003908,289966.56 
E01003909,221829.04 
E01003910,291873.50 
E01003911,113013.39 
E01003912,80017.59 
E01003913,233679.34 
E01003914,146908.54 
E01003915,97399.25 
E01003916,149482.65 
E01003917,111151.85 
E01003918,87570.02 
E01003919,146927.38 
E01003920,86837.71 
E01003921,125569.05 
E01003922,134099.90 
E01003923,119714.07 
E01003924,78880.83 
E01003925,87768.13 
E01003926,105822.39 
E01003927,285464.52 
E01003929,235356.15 
E01003930,107845.57 
E01003932,122774.63 
E01003933,220810.44 
E01003934,235218.89 
E01003935,140093.15 
E01003936,96259.73 
E01003937,91663.39 
E01003938,77683.74 
E01003939,152525.29 
E01003940,54390.56 
E01003941,96032.61 
E01003942,119252.91 
E01003943,63957.93 
E01003945,835371.98 
E01003946,459283.51 
E01003947,139163.55 
E01003948,267802.46 
E01003949,227394.25 
E01003950,244714.66 
E01003951,1063630.66 
E01003952,130235.93 
E01003953,201425.64 
E01003954,101209.53 
E01003955,140515.75 
E01003956,110941.61 
E01003957,166081.17 
E01003958,163510.31 
E01003960,124630.33 
E01003961,122236.58 
E01003963,60572.47 
E01003964,449286.52 
E01003966,101202.02 
E01003967,56756.25 
E01003968,54798.35 
E01003969,285579.75 
E01003970,197371.76 
E01003971,62481.07 
E01003972,71699.34 
E01003973,85828.75 
E01003974,56738.34 
E01003975,82034.37 
E01003976,121687.65 
E01003977,130943.33 
E01003978,134834.65 
E01003979,168249.48 
E01003980,191512.46 
E01003981,189827.99 
E01003983,118189.15 
E01003984,166087.61 
E01003986,182850.07 
E01003987,136419.05 
E01003988,386242.55 
E01003989,249219.52 
E01003990,139922.30 
E01003991,79201.22 
E01003992,71382.08 
E01003993,85525.02 
E01003994,141919.05 
E01003995,64562.13 
E01003997,75532.37 
E01003998,96390.71 
E01003999,86717.89 
E01004000,158788.40 
E01004001,194182.12 
E01004002,334718.07 
E01004003,126302.77 
E01004004,198609.51 
E01004005,152698.50 
E01004006,149248.85 
E01004007,78557.56 
E01004008,100012.55 
E01004010,128872.77 
E01004011,113926.88 
E01004012,140516.95 
E01004013,106165.91 
E01004014,92540.48 
E01004015,572253.26 
E01004016,571654.37 
E01004017,353505.91 
E01004018,275401.81 
E01004019,141580.27 
E01004020,197975.07 
E01004021,150704.02 
E01004022,226634.66 
E01004023,113516.84 
E01004024,120018.40 
E01004027,296474.90 
E01004028,123404.51 
E01004029,109407.58 
E01004030,94528.39 
E01004031,424531.20 
E01004032,137449.40 
E01004033,145841.95 
E01004034,133003.12 
E01004035,224364.26 
E01004036,96607.67 
E01004037,149203.58 
E01004038,215069.13 
E01004039,85603.90 
E01004040,108239.47 
E01004041,78110.79 
E01004042,147303.30 
E01004043,118723.01 
E01004044,70141.63 
E01004045,62393.32 
E01004046,151006.30 
E01004047,106054.74 
E01004048,399747.41 
E01004049,105099.51 
E01004050,187865.04 
E01004051,152597.31 
E01004052,175851.50 
E01004053,146599.69 
E01004054,120957.45 
E01004055,193084.21 
E01004056,187333.11 
E01004057,246870.53 
E01004058,140400.52 
E01004059,309819.18 
E01004060,100979.24 
E01004061,206734.87 
E01004062,166914.52 
E01004063,172402.96 
E01004064,162371.26 
E01004065,111515.99 
E01004066,141046.14 
E01004067,233176.20 
E01004068,187529.18 
E01004069,928330.89 
E01004070,318212.95 
E01004071,127291.32 
E01004072,283071.46 
E01004073,197646.02 
E01004074,350143.40 
E01004075,583635.20 
E01004076,3436030.78 
E01004077,263973.22 
E01004078,322024.59 
E01004079,323451.39 
E01004080,293735.78 
E01004081,171476.35 
E01004082,174189.48 
E01004083,249261.12 
E01004084,512101.71 
E01004085,809968.46 
E01004086,562844.86 
E01004087,354985.02 
E01004088,466273.77 
E01004089,112127.58 
E01004090,188686.59 
E01004091,373802.57 
E01004092,641864.03 
E01004093,404253.94 
E01004094,272994.73 
E01004095,286655.64 
E01004096,154767.51 
E01004097,277083.73 
E01004098,221085.77 
E01004099,385175.82 
E01004100,359726.13 
E01004101,219154.63 
E01004102,390631.28 
E01004103,173643.32 
E01004104,365208.96 
E01004105,388322.81 
E01004106,813000.94 
E01004107,242183.63 
E01004108,4574771.15 
E01004109,660588.23 
E01004110,315045.13 
E01004111,476334.28 
E01004112,519976.88 
E01004114,1536188.96 
E01004115,261560.48 
E01004116,322291.28 
E01004117,250455.84 
E01004118,272803.19 
E01004119,256127.47 
E01004120,286708.10 
E01004121,249650.86 
E01004122,261138.19 
E01004123,413297.57 
E01004124,183190.46 
E01004125,135963.99 
E01004126,127358.71 
E01004127,206145.82 
E01004128,172409.69 
E01004129,259466.04 
E01004130,676454.81 
E01004131,209108.05 
E01004132,171197.42 
E01004133,192431.81 
E01004134,219252.27 
E01004135,275289.17 
E01004136,240583.61 
E01004137,235850.08 
E01004138,166940.87 
E01004139,152709.54 
E01004140,132777.92 
E01004141,124657.46 
E01004142,382594.54 
E01004143,116764.67 
E01004144,406311.57 
E01004145,453303.74 
E01004146,216189.51 
E01004147,291921.33 
E01004148,235216.76 
E01004149,270814.10 
E01004150,161193.32 
E01004151,195837.87 
E01004152,203990.52 
E01004153,174399.62 
E01004154,344115.63 
E01004155,192635.89 
E01004156,209066.85 
E01004157,263315.12 
E01004158,238438.90 
E01004159,338649.32 
E01004160,225259.14 
E01004161,324297.08 
E01004162,178476.44 
E01004163,218525.06 
E01004164,234319.53 
E01004165,247181.44 
E01004166,240700.78 
E01004167,164591.55 
E01004168,224084.78 
E01004169,150238.94 
E01004170,251321.72 
E01004171,374437.15 
E01004172,178962.28 
E01004173,228309.00 
E01004174,168842.12 
E01004175,263368.79 
E01004176,163564.20 
E01004177,225329.26 
E01004178,234293.53 
E01004179,232526.85 
E01004180,597713.77 
E01004181,279172.98 
E01004182,148245.57 
E01004183,208684.71 
E01004184,279989.06 
E01004185,400011.98 
E01004186,300711.87 
E01004187,176604.03 
E01004188,344340.80 
E01004189,339367.27 
E01004190,265656.62 
E01004191,244289.77 
E01004192,386325.39 
E01004193,369813.86 
E01004194,206284.89 
E01004195,238334.06 
E01004196,243574.66 
E01004197,167489.64 
E01004198,96689.26 
E01004199,67145.02 
E01004200,57715.00 
E01004201,128447.72 
E01004202,109377.21 
E01004203,105325.22 
E01004204,84094.45 
E01004205,136002.01 
E01004206,77332.08 
E01004207,69658.83 
E01004208,161045.90 
E01004209,82473.27 
E01004211,165233.57 
E01004212,83855.03 
E01004214,67902.10 
E01004215,299718.60 
E01004216,89625.04 
E01004217,410041.89 
E01004218,143597.28 
E01004219,200595.98 
E01004221,135061.19 
E01004222,136902.50 
E01004223,591971.19 
E01004224,437284.04 
E01004225,128109.13 
E01004226,92349.16 
E01004228,125770.84 
E01004229,105162.55 
E01004230,157736.07 
E01004231,110636.08 
E01004232,191017.08 
E01004233,83646.75 
E01004234,576089.89 
E01004235,37496.61 
E01004236,102143.53 
E01004237,65089.12 
E01004238,355139.78 
E01004239,108196.27 
E01004240,83817.49 
E01004241,118825.64 
E01004242,201983.91 
E01004243,114303.16 
E01004244,135171.90 
E01004245,213327.93 
E01004246,202284.73 
E01004247,120532.83 
E01004248,106024.63 
E01004249,183087.59 
E01004250,100508.94 
E01004251,129027.88 
E01004252,159968.92 
E01004253,152002.98 
E01004254,167462.84 
E01004255,95380.92 
E01004256,141976.62 
E01004257,123869.37 
E01004258,99566.45 
E01004259,132088.08 
E01004260,98774.10 
E01004261,167190.17 
E01004262,146132.76 
E01004263,82486.91 
E01004264,61534.78 
E01004266,82223.84 
E01004267,211707.68 
E01004268,51141.96 
E01004269,154746.21 
E01004270,291073.03 
E01004271,97536.58 
E01004272,92855.26 
E01004273,170745.61 
E01004274,83720.79 
E01004275,136048.81 
E01004276,78753.83 
E01004277,439526.71 
E01004280,137890.08 
E01004281,124562.67 
E01004283,150902.29 
E01004284,192723.14 
E01004285,123837.32 
E01004286,156062.31 
E01004287,85231.49 
E01004288,101904.60 
E01004289,105637.88 
E01004290,99753.34 
E01004291,114840.31 
E01004292,149310.90 
E01004293,334934.90 
E01004294,214735.55 
E01004295,80172.20 
E01004296,133695.13 
E01004297,115812.23 
E01004298,92082.61 
E01004300,49218.04 
E01004301,82996.05 
E01004302,48552.85 
E01004303,223315.76 
E01004304,102481.59 
E01004305,92044.77 
E01004306,120255.31 
E01004307,211576.84 
E01004308,83538.64 
E01004309,130293.26 
E01004310,90938.13 
E01004311,85641.98 
E01004312,68833.13 
E01004313,81752.75 
E01004314,83206.47 
E01004315,92864.58 
E01004316,34408.90 
E01004317,274286.42 
E01004318,57051.11 
E01004319,90898.24 
E01004321,105245.32 
E01004322,139923.70 
E01004323,70405.09 
E01004324,77532.97 
E01004325,135435.16 
E01004326,83694.23 
E01004327,112445.92 
E01004328,101494.08 
E01004329,116833.92 
E01004330,97136.20 
E01004331,107005.47 
E01004332,113347.78 
E01004333,99538.48 
E01004334,109914.41 
E01004335,119929.29 
E01004336,211875.14 
E01004337,115147.23 
E01004338,94617.60 
E01004339,106279.66 
E01004340,261759.13 
E01004341,149737.27 
E01004342,361209.22 
E01004343,278795.91 
E01004344,377595.01 
E01004345,143539.21 
E01004346,186545.80 
E01004347,232375.14 
E01004348,267385.46 
E01004349,641657.50 
E01004350,315200.67 
E01004351,428608.21 
E01004352,1462835.22 
E01004353,569192.49 
E01004354,303559.89 
E01004355,245174.29 
E01004356,471262.57 
E01004357,338805.67 
E01004358,243394.56 
E01004359,226255.41 
E01004360,224236.96 
E01004361,205668.84 
E01004362,810303.77 
E01004363,299052.42 
E01004364,201193.94 
E01004365,117144.01 
E01004366,291255.39 
E01004367,122804.73 
E01004368,141919.59 
E01004369,98006.74 
E01004370,140028.40 
E01004371,108099.66 
E01004372,98686.60 
E01004373,95239.07 
E01004374,128382.48 
E01004375,117804.33 
E01004376,108947.31 
E01004377,830331.00 
E01004378,217141.28 
E01004379,212744.31 
E01004380,510538.43 
E01004381,232650.89 
E01004382,118695.95 
E01004383,228462.09 
E01004384,274010.18 
E01004385,473289.66 
E01004386,378026.20 
E01004387,267095.68 
E01004388,271993.76 
E01004389,418563.67 
E01004390,325607.78 
E01004391,741966.74 
E01004392,213256.93 
E01004393,141586.58 
E01004394,119283.87 
E01004395,1505834.19 
E01004396,112715.58 
E01004397,236060.05 
E01004398,429696.10 
E01004399,790740.31 
E01004400,173408.44 
E01004401,1106645.67 
E01004402,189717.94 
E01004403,388484.94 
E01004404,152125.27 
E01004405,121844.17 
E01004406,139448.20 
E01004407,93709.15 
E01004408,117090.92 
E01004409,157927.81 
E01004410,196311.48 
E01004411,122289.50 
E01004412,151540.26 
E01004413,324252.09 
E01004414,286818.22 
E01004415,263698.65 
E01004416,472055.86 
E01004417,274743.33 
E01004418,181727.96 
E01004419,264276.88 
E01004420,169736.10 
E01004421,127093.89 
E01004422,1342032.92 
E01004423,126419.56 
E01004424,218213.03 
E01004425,132291.35 
E01004426,124525.98 
E01004427,407837.37 
E01004428,157685.94 
E01004429,531035.67 
E01004430,514378.52 
E01004432,186067.14 
E01004434,323653.21 
E01004435,160079.63 
E01004436,231213.52 
E01004437,153751.48 
E01004438,257814.14 
E01004439,147507.31 
E01004440,238048.07 
E01004441,128899.53 
E01004442,151470.75 
E01004443,128396.22 
E01004444,196201.34 
E01004445,171443.43 
E01004446,125087.69 
E01004447,127053.85 
E01004448,515801.01 
E01004449,179224.28 
E01004450,296476.16 
E01004451,195021.67 
E01004452,231104.37 
E01004453,335030.79 
E01004454,191584.53 
E01004455,470543.31 
E01004456,249653.32 
E01004457,120096.21 
E01004458,131033.68 
E01004459,110247.84 
E01004460,138867.37 
E01004461,219631.01 
E01004462,135912.20 
E01004463,142895.89 
E01004464,114193.29 
E01004465,114897.78 
E01004466,147786.83 
E01004467,201198.33 
E01004468,780565.58 
E01004469,207500.73 
E01004470,144421.19 
E01004471,135477.22 
E01004472,131958.35 
E01004473,110996.59 
E01004474,147278.94 
E01004475,104378.17 
E01004476,191710.99 
E01004477,205553.28 
E01004478,95708.94 
E01004479,144787.67 
E01004480,77102.84 
E01004481,102269.56 
E01004482,119297.29 
E01004483,451481.75 
E01004484,309905.48 
E01004485,152661.06 
E01004486,268527.55 
E01004487,104835.81 
E01004488,107860.18 
E01004489,181639.13 
E01004490,126182.20 
E01004491,171609.12 
E01004492,278949.05 
E01004493,139590.59 
E01004494,119664.16 
E01004495,117285.46 
E01004496,178049.40 
E01004497,168077.64 
E01004498,112498.28 
E01004499,143428.40 
E01004500,160032.31 
E01004501,161474.67 
E01004502,141224.77 
E01004503,197686.35 
E01004504,225559.14 
E01004505,197531.32 
E01004506,201530.58 
E01004507,181473.29 
E01004508,137290.97 
E01004509,387438.66 
E01004510,166024.98 
E01004511,158103.18 
E01004512,115207.67 
E01004513,151457.15 
E01004514,164483.61 
E01004515,105684.94 
E01004516,214780.31 
E01004517,152434.80 
E01004518,128973.93 
E01004519,130294.20 
E01004520,114165.02 
E01004521,119324.45 
E01004522,116299.98 
E01004523,306104.62 
E01004524,130304.48 
E01004525,140471.91 
E01004526,103731.48 
E01004527,97530.61 
E01004528,147717.78 
E01004529,123207.30 
E01004530,133275.40 
E01004531,83704.22 
E01004532,90199.52 
E01004533,89036.43 
E01004534,258634.89 
E01004535,77502.23 
E01004536,148705.97 
E01004537,116291.82 
E01004538,114738.49 
E01004539,135694.36 
E01004540,138905.31 
E01004541,94173.41 
E01004542,130628.20 
E01004543,209009.25 
E01004544,103255.00 
E01004545,145839.44 
E01004546,93074.34 
E01004547,114993.86 
E01004548,163548.17 
E01004549,124640.79 
E01004550,143385.17 
E01004551,214625.02 
E01004552,108197.85 
E01004553,198774.04 
E01004554,406024.96 
E01004555,139337.03 
E01004556,100606.36 
E01004557,108040.19 
E01004558,223980.25 
E01004559,177489.44 
E01004560,695215.60 
E01004562,664688.49 
E01004563,152745.01 
E01004564,383410.93 
E01004565,86660.56 
E01004566,95764.73 
E01004567,118180.88 
E01004568,224825.12 
E01004569,289638.96 
E01004570,117327.07 
E01004571,120973.56 
E01004572,785104.38 
E01004573,1677981.54 
E01004574,213425.34 
E01004575,543715.42 
E01004576,440448.80 
E01004577,115407.58 
E01004579,117618.41 
E01004580,108881.93 
E01004581,111163.92 
E01004582,131192.97 
E01004583,150715.90 
E01004584,51940.59 
E01004585,126766.18 
E01004586,86544.44 
E01004587,106784.98 
E01004588,166026.30 
E01004589,96020.58 
E01004590,143540.07 
E01004591,122936.64 
E01004592,95990.25 
E01004593,215694.92 
E01004594,144379.67 
E01004595,228051.71 
E01004596,117325.09 
E01004597,138841.83 
E01004598,143003.87 
E01004599,108974.33 
E01004600,125981.81 
E01004601,302506.48 
E01004602,141985.67 
E01004604,377499.78 
E01004605,193104.32 
E01004606,105433.17 
E01004607,172123.03 
E01004608,96049.70 
E01004609,205152.58 
E01004610,285977.62 
E01004611,122973.64 
E01004612,120678.44 
E01004613,99577.12 
E01004614,144473.07 
E01004615,177195.67 
E01004616,105249.74 
E01004617,426559.02 
E01004618,120023.87 
E01004619,519437.14 
E01004620,106519.28 
E01004621,449570.30 
E01004622,204515.25 
E01004623,149412.61 
E01004624,399699.13 
E01004625,248024.58 
E01004626,575219.15 
E01004627,109606.57 
E01004628,224805.57 
E01004629,243663.58 
E01004630,116132.66 
E01004631,161795.40 
E01004632,279197.59 
E01004633,80973.46 
E01004634,120398.98 
E01004635,164420.64 
E01004636,151801.43 
E01004637,141369.20 
E01004638,269932.73 
E01004639,224453.49 
E01004640,167274.78 
E01004641,207119.07 
E01004642,222256.79 
E01004643,202650.08 
E01004644,392640.83 
E01004645,158909.05 
E01004646,211218.72 
E01004647,196393.41 
E01004648,215190.65 
E01004649,195409.97 
E01004650,175687.35 
E01004651,100602.61 
E01004652,47334.91 
E01004653,91101.50 
E01004654,118466.24 
E01004656,152068.50 
E01004657,123573.28 
E01004658,101220.66 
E01004659,112887.85 
E01004660,69063.50 
E01004661,131807.27 
E01004662,90217.30 
E01004663,94075.96 
E01004665,46507.74 
E01004666,87090.88 
E01004667,131547.38 
E01004668,55377.24 
E01004669,74873.69 
E01004670,84776.67 
E01004674,87373.64 
E01004675,89455.74 
E01004676,81487.30 
E01004677,69095.08 
E01004678,86562.24 
E01004679,77494.94 
E01004680,114902.14 
E01004681,177184.34 
E01004682,90594.21 
E01004683,130522.90 
E01004684,79462.71 
E01004686,63120.10 
E01004687,184534.01 
E01004688,749922.19 
E01004689,1923927.75 
E01004690,232635.06 
E01004691,348849.37 
E01004692,149034.57 
E01004693,82492.33 
E01004694,103513.70 
E01004695,57069.01 
E01004696,66862.52 
E01004697,55939.22 
E01004698,91270.95 
E01004699,116937.85 
E01004700,57152.94 
E01004701,78314.22 
E01004702,166070.86 
E01004703,207405.71 
E01004705,68131.30 
E01004706,138665.16 
E01004707,127433.23 
E01004708,81163.38 
E01004709,89772.86 
E01004710,127770.52 
E01004711,81186.38 
E01004712,99564.04 
E01004713,178736.60 
E01004714,338569.51 
E01004715,108740.59 
E01004716,179178.89 
E01004717,98564.75 
E01004718,72156.19 
E01004719,97507.76 
E01004720,117972.56 
E01004721,119657.37 
E01004722,80291.70 
E01004723,94862.03 
E01004724,81744.57 
E01004725,270079.77 
E01004726,188600.22 
E01004727,1131362.09 
E01004728,74634.83 
E01004729,59627.08 
E01004730,448595.85 
E01004731,680649.19 
E01004732,69138.96 
E01004733,454853.38 
E01004734,320340.21 
E01004735,487140.60 
E01004736,1190098.44 
E01004737,81175.03 
E01004738,87025.33 
E01004739,28712.94 
E01004740,48505.68 
E01004741,56774.34 
E01004742,46686.35 
E01004743,48254.73 
E01004744,107116.03 
E01004745,202777.94 
E01004746,39852.91 
E01004747,107147.32 
E01004748,88221.47 
E01004749,137555.66 
E01004750,255171.95 
E01004751,85573.63 
E01004752,35457.12 
E01004753,59581.66 
E01004754,83609.69 
E01004755,116218.90 
E01004756,58974.75 
E01004757,122579.21 
E01004760,70797.45 
E01004761,519246.47 
E01004762,298102.25 
E01004763,294436.24 
E01004765,263044.18 
E01032512,164481.00 
E01032513,52572.67 
E01032562,227364.57 
E01032563,381408.05 
E01032564,152714.25 
E01032565,216026.68 
E01032566,557111.64 
E01032567,415229.22 
E01032568,366696.43 
E01032569,316154.58 
E01032570,457532.26 
E01032572,224392.65 
E01032573,223532.04 
E01032574,368332.96 
E01032575,146614.80 
E01032576,222910.58 
E01032577,362860.93 
E01032579,173961.97 
E01032580,129688.14 
E01032581,287822.89 
E01032582,315311.90 
E01032583,152954.51 
E01032584,86604.65 
E01032623,818132.13 
E01032637,38808.67 
E01032638,40814.11 
E01032639,89632.12 
E01032640,44708.03 
E01032646,121215.37 
E01032719,40676.33 
E01032720,165927.49 
E01032722,197302.17 
E01032739,1659270.14 
E01032740,639523.06 
E01032741,278709.55 
E01032742,226848.16 
E01032743,97424.52 
E01032744,199755.73 
E01032764,323446.44 
E01032765,82231.19 
E01032766,79883.75 
E01032767,133661.88 
E01032768,70286.41 
E01032769,104749.64 
E01032770,43909.85 
E01032771,353143.95 
E01032772,83047.69 
E01032773,32872.88 
E01032774,205340.08 
E01032775,32962.63 
E01032776,81363.14 
E01032777,113420.32 
E01032778,312575.69 
E01032779,27359.59 
E01032780,353051.94 
E01032781,53074.28 
E01032782,75507.13 
E01032783,82189.63 
E01032784,64814.35 
E01032785,72812.13 
E01032786,55636.05 
E01032787,107729.71 
E01032788,117277.10 
E01032789,30622.53 
E01032790,74656.25 
E01032803,61220.23 
E01032805,174860.90 
E01032834,34141.89 
E01033000,83312.57 
E01033030,71180.38 
E01033081,94982.25 
E01033082,244903.91 
E01033083,136764.27 
E01033084,132404.77 
E01033085,155118.07 
E01033086,60886.38 
E01033093,279633.86 
E01033098,325763.15 
E01033099,105079.97 
E01033100,114595.61 
E01033101,127334.00 
E01033132,266602.27 
E01033133,59000.11 
E01033135,98820.66 
E01033146,141793.97 
E01033148,445802.86 
E01033150,168379.51 
E01033151,984566.41 
E01033153,162621.66 
E01033207,237471.98 
E01033208,53147.85 
E01033320,142513.68 
E01033322,71169.14 
E01033324,178064.29 
E01033325,61714.15 
E01033327,330857.51 
E01033341,128691.41 
E01033424,423594.55 
E01033455,61139.77 
E01033456,266159.06 
E01033457,174184.33 
E01033463,428111.30 
E01033464,243022.71 
E01033485,138529.45 
E01033486,67794.63 
E01033487,24129.06 
E01033488,100938.88 
E01033489,92236.86 
E01033490,125124.89 
E01033491,189005.10 
E01033492,150136.35 
E01033493,35636.30 
E01033494,104211.15 
E01033568,127798.97 
E01033569,168018.14 
E01033570,475736.09 
E01033571,335380.29 
E01033572,686250.52 
E01033573,140373.82 
E01033574,136397.86 
E01033575,149534.28 
E01033576,379743.60 
E01033577,654998.01 
E01033578,561778.02 
E01033579,447033.56 
E01033580,87332.30 
E01033581,1312752.30 
E01033582,168913.37 
E01033583,1587075.26 
E01033584,149441.56 
E01033585,295130.85 
E01033586,704659.51 
E01033587,269002.62 
E01033588,141143.76 
E01033589,120200.13 
E01033590,99693.19 
E01033591,254788.26 
E01033592,153524.62 
E01033593,92631.07 
E01033594,209410.04 
E01033595,515368.71 
E01033596,107508.50 
E01033597,61843.50 
E01033598,53288.99 
E01033599,63931.25 
E01033600,64111.78 
E01033601,54357.59 
E01033602,58573.44 
E01033603,48446.67 
E01033604,73167.49 
E01033605,73946.55 
E01033606,27248.69 
E01033607,83973.44 
E01033608,52795.25 
E01033698,59883.69 
E01033699,95419.00 
E01033700,108990.86 
E01033701,247744.47 
E01033702,98781.34 
E01033703,64997.34 
E01033704,220881.32 
E01033705,165944.81 
E01033706,133301.51 
E01033707,104494.86 
E01033708,354924.63 
E01033709,86969.93 
E01033710,41390.05 
E01033711,77900.24 
E01033712,162834.46 
E01033713,260868.65 
E01033724,796604.34 
E01033725,917605.75 
E01033726,1030834.11 
E01033727,159118.83 
E01033728,76172.12 
E01033729,693808.66 
E01033730,170311.22 
E01033731,200010.59 
E01033732,100622.33 
E01033733,421839.91 
E01033734,95989.06 
E01033735,103496.97 
E01033736,133276.03 
E01033737,237269.37 
E01033738,286329.88 
E01033739,117841.48 
E01033740,163951.34 
E01033741,571482.42 
E01033742,123299.33 
E01033743,1004846.04 
E01033744,151093.03 
E01033745,558482.72 
E01033746,129216.37 
