,Unnamed: 0_x,Conversion_2011_2018_pct_x,New_build_2011_2018_pct_x,house_change_pct_x,all_household_dependent_children_change_pct_x,all_household_non_dependent_children_change_pct_x,professional_occupations_change_pct_x,other_higer_occupation_change_pct_x,avg_churn_x,Elementary_occupations_change_pct_x,Resident_in_UK_4_and_Less_change_pct_x,all_usual_residents_change_pct_x,professional_occupations_2011_pct_x,All_usual_residents_2011_x,cluste_robust_x,LSOA21CD,classification_robust_x,classification_cluster_robust_x,LSOA21NM_x,borough_name_x,space_x,Unnamed: 0_y,Conversion_2011_2018_pct_y,New_build_2011_2018_pct_y,house_change_pct_y,all_household_dependent_children_change_pct_y,all_household_non_dependent_children_change_pct_y,household_no_children_change_pct,professional_occupations_change_pct_y,other_higer_occupation_change_pct_y,avg_churn_y,Elementary_occupations_change_pct_y,Resident_in_UK_4_and_Less_change_pct_y,all_usual_residents_change_pct_y,professional_occupations_2011_pct_y,All_usual_residents_2011_y,cluste_robust_y,classification_robust_y,classification_cluster_robust_y,LSOA21NM_y,borough_name_y,space_y
555,861,0.759130732,0.200602937,0.011932665,-0.1874231,0.084433225,-0.230967471,0.322495414,0.272973945,0.061779644,-0.068388688,0.061242346,-0.396486917,0.495229907,0,E01004435,gen,cluster1,Waltham Forest 023E,Waltham Forest,outer,861,0.759130732,0.200602937,0.011932665,-0.1874231,0.084433225,0.206765588,-0.230967471,0.322495414,0.272973945,0.061779644,-0.068388688,0.061242346,-0.396486917,0.495229907,3,gen,cluster4,Waltham Forest 023E,Waltham Forest,outer
556,862,0.761958669,-0.011200938,0.190762756,0.079676353,0.413554757,-0.222247273,0.160611614,0.0,0.257689649,-0.443578391,-0.329835467,0.016850428,0.099404338,0,E01004436,gen,cluster1,Waltham Forest 021B,Waltham Forest,outer,862,0.761958669,-0.011200938,0.190762756,0.079676353,0.413554757,-0.26076694,-0.222247273,0.160611614,0.0,0.257689649,-0.443578391,-0.329835467,0.016850428,0.099404338,0,gen,cluster1,Waltham Forest 021B,Waltham Forest,outer
557,863,0.224927154,-0.018735257,-0.075308652,0.435605811,-0.236596733,-0.172922482,-0.025231504,0.203779865,-0.385357842,-0.375393121,-0.175208793,-0.023793599,0.305168215,3,E01004437,gen,cluster4,Waltham Forest 021C,Waltham Forest,outer,863,0.224927154,-0.018735257,-0.075308652,0.435605811,-0.236596733,0.126765284,-0.172922482,-0.025231504,0.203779865,-0.385357842,-0.375393121,-0.175208793,-0.023793599,0.305168215,0,gen,cluster1,Waltham Forest 021C,Waltham Forest,outer
558,864,0.553747082,-0.008389432,0.282222302,0.100889988,0.281761384,-1.027507134,0.237366909,0.135219902,-0.249247547,-1.217856003,0.026873001,0.287358484,0.538123488,0,E01004438,gen,cluster1,Waltham Forest 024C,Waltham Forest,outer,864,0.553747082,-0.008389432,0.282222302,0.100889988,0.281761384,0.722723532,-1.027507134,0.237366909,0.135219902,-0.249247547,-1.217856003,0.026873001,0.287358484,0.538123488,3,gen,cluster4,Waltham Forest 024C,Waltham Forest,outer
559,865,0.279101634,-0.017790517,0.218381593,-0.119514856,-0.006410935,-0.196472856,-0.164055301,0.135219902,0.06544856,-0.328285781,-0.113758593,0.0,0.060929231,3,E01004439,gen,cluster4,Waltham Forest 021D,Waltham Forest,outer,865,0.279101634,-0.017790517,0.218381593,-0.119514856,-0.006410935,0.103488954,-0.196472856,-0.164055301,0.135219902,0.06544856,-0.328285781,-0.113758593,0.0,0.060929231,0,gen,cluster1,Waltham Forest 021D,Waltham Forest,outer
560,866,-0.03723401,0.082856038,0.154927012,0.147057872,0.186049435,-0.040867281,-0.338877618,0.067293476,0.234551374,-1.127448539,-0.166299918,0.011743864,0.675060121,0,E01004440,gen,cluster1,Waltham Forest 024D,Waltham Forest,outer,866,-0.03723401,0.082856038,0.154927012,0.147057872,0.186049435,-0.254064442,-0.040867281,-0.338877618,0.067293476,0.234551374,-1.127448539,-0.166299918,0.011743864,0.675060121,3,gen,cluster4,Waltham Forest 024D,Waltham Forest,outer
561,869,0.531937902,0.437295486,0.245594172,-0.607779944,-0.193119192,0.225849523,0.36511682,0.067293476,-0.067724203,-0.572676511,0.319798804,-0.211741961,0.241520522,0,E01004443,gen,cluster1,Waltham Forest 016E,Waltham Forest,outer,869,0.531937902,0.437295486,0.245594172,-0.607779944,-0.193119192,0.542686726,0.225849523,0.36511682,0.067293476,-0.067724203,-0.572676511,0.319798804,-0.211741961,0.241520522,3,gen,cluster4,Waltham Forest 016E,Waltham Forest,outer
562,870,0.579556514,0.029288729,-0.030156937,-0.695951244,0.097602294,0.380999374,0.707375074,0.067293476,0.094939124,-0.588384397,0.159957237,-0.413462894,1.253351056,0,E01004444,gen,cluster1,Waltham Forest 017D,Waltham Forest,outer,870,0.579556514,0.029288729,-0.030156937,-0.695951244,0.097602294,0.73761413,0.380999374,0.707375074,0.067293476,0.094939124,-0.588384397,0.159957237,-0.413462894,1.253351056,3,gen,cluster4,Waltham Forest 017D,Waltham Forest,outer
563,871,0.304714226,0.003707034,0.522292983,0.518161903,-0.020791574,0.042237696,0.034804164,-0.198088647,0.032567581,-0.710196713,0.290939069,-0.284379966,0.132719518,0,E01004445,gen,cluster1,Waltham Forest 018C,Waltham Forest,outer,871,0.304714226,0.003707034,0.522292983,0.518161903,-0.020791574,0.23042341,0.042237696,0.034804164,-0.198088647,0.032567581,-0.710196713,0.290939069,-0.284379966,0.132719518,3,gen,cluster4,Waltham Forest 018C,Waltham Forest,outer
564,874,-0.201054766,0.111473516,0.364544897,-0.416160955,-0.00160386,0.199627447,0.369243456,0.0,0.177314127,-0.316635723,-0.021725078,-0.310126515,0.320082341,0,E01004448,gen,cluster1,Waltham Forest 018D,Waltham Forest,outer,874,-0.201054766,0.111473516,0.364544897,-0.416160955,-0.00160386,0.549786133,0.199627447,0.369243456,0.0,0.177314127,-0.316635723,-0.021725078,-0.310126515,0.320082341,3,gen,cluster4,Waltham Forest 018D,Waltham Forest,outer
565,875,0.146112135,-0.018735257,0.166509594,-0.144425626,-0.054109306,0.243390511,0.192120306,0.067293476,-0.120203225,-0.481775258,-0.045790921,-0.122543403,0.31634578,0,E01004457,gen,cluster1,Waltham Forest 012B,Waltham Forest,outer,875,0.146112135,-0.018735257,0.166509594,-0.144425626,-0.054109306,0.761342855,0.243390511,0.192120306,0.067293476,-0.120203225,-0.481775258,-0.045790921,-0.122543403,0.31634578,3,gen,cluster4,Waltham Forest 012B,Waltham Forest,outer
566,876,0.146112135,0.103146331,0.470085547,0.107699848,0.242171307,0.118458899,0.174308312,-0.132690465,-0.496569523,-0.883288655,0.12783904,-0.300873391,0.276820994,0,E01004458,gen,cluster1,Waltham Forest 012C,Waltham Forest,outer,876,0.146112135,0.103146331,0.470085547,0.107699848,0.242171307,0.298800391,0.118458899,0.174308312,-0.132690465,-0.496569523,-0.883288655,0.12783904,-0.300873391,0.276820994,3,gen,cluster4,Waltham Forest 012C,Waltham Forest,outer
567,877,0.125149641,0.011999585,0.596040897,0.214573304,0.302571483,0.228203886,0.027977497,-0.132690465,0.207732477,-0.599869879,0.042676499,-0.313846084,0.39338654,0,E01004460,gen,cluster1,Waltham Forest 011D,Waltham Forest,outer,877,0.125149641,0.011999585,0.596040897,0.214573304,0.302571483,-0.136895006,0.228203886,0.027977497,-0.132690465,0.207732477,-0.599869879,0.042676499,-0.313846084,0.39338654,3,gen,cluster4,Waltham Forest 011D,Waltham Forest,outer
568,878,0.081620665,0.026578324,0.208604874,0.438337846,-0.59722243,-0.064885966,0.225022472,0.0,-0.375862834,-0.39128047,0.432954589,-0.156852455,0.195999817,0,E01004462,gen,cluster1,Waltham Forest 011E,Waltham Forest,outer,878,0.081620665,0.026578324,0.208604874,0.438337846,-0.59722243,0.387234883,-0.064885966,0.225022472,0.0,-0.375862834,-0.39128047,0.432954589,-0.156852455,0.195999817,3,gen,cluster4,Waltham Forest 011E,Waltham Forest,outer
569,879,-0.23085116,-0.018735257,-0.230053977,0.49694751,-0.167333446,0.121043791,0.270301552,0.067293476,-0.460058823,-0.592685334,-0.009800963,0.175608312,0.455609083,3,E01004463,gen,cluster4,Waltham Forest 012E,Waltham Forest,outer,879,-0.23085116,-0.018735257,-0.230053977,0.49694751,-0.167333446,0.304452435,0.121043791,0.270301552,0.067293476,-0.460058823,-0.592685334,-0.009800963,0.175608312,0.455609083,0,gen,cluster1,Waltham Forest 012E,Waltham Forest,outer
570,880,-0.049960418,0.019314989,-0.126029666,0.104293617,0.095953551,0.369624375,0.569101296,0.203779865,-0.24592338,-0.302463966,0.129462863,-0.712250197,-0.047602135,0,E01004464,gen,cluster1,Waltham Forest 013C,Waltham Forest,outer,880,-0.049960418,0.019314989,-0.126029666,0.104293617,0.095953551,0.456892934,0.369624375,0.569101296,0.203779865,-0.24592338,-0.302463966,0.129462863,-0.712250197,-0.047602135,3,gen,cluster4,Waltham Forest 013C,Waltham Forest,outer
571,883,0.0,0.177805084,-0.080987122,0.218934347,0.237036104,-0.092517147,0.088090443,0.135219902,-0.22924436,-0.227671941,0.127525708,-0.419507954,0.662341676,0,E01004467,gen,cluster1,Waltham Forest 015D,Waltham Forest,outer,883,0.0,0.177805084,-0.080987122,0.218934347,0.237036104,0.341171739,-0.092517147,0.088090443,0.135219902,-0.22924436,-0.227671941,0.127525708,-0.419507954,0.662341676,3,gen,cluster4,Waltham Forest 015D,Waltham Forest,outer
572,885,-0.172001802,0.009242805,0.370330393,0.666034879,-0.107346495,0.25378768,-0.019777381,0.135219902,-0.140950769,-0.017965697,0.134317274,-0.31105542,-0.105712811,0,E01004470,gen,cluster1,Waltham Forest 013E,Waltham Forest,outer,885,-0.172001802,0.009242805,0.370330393,0.666034879,-0.107346495,-0.01585476,0.25378768,-0.019777381,0.135219902,-0.140950769,-0.017965697,0.134317274,-0.31105542,-0.105712811,3,gen,cluster4,Waltham Forest 013E,Waltham Forest,outer
573,886,0.024055202,0.007400844,0.10352393,0.511696901,-0.054109306,0.127480718,0.50975218,-0.132690465,-0.175219981,-0.353045633,0.00632113,-0.364154011,0.113133896,0,E01004471,gen,cluster1,Waltham Forest 013F,Waltham Forest,outer,886,0.024055202,0.007400844,0.10352393,0.511696901,-0.054109306,-0.043101606,0.127480718,0.50975218,-0.132690465,-0.175219981,-0.353045633,0.00632113,-0.364154011,0.113133896,3,gen,cluster4,Waltham Forest 013F,Waltham Forest,outer
574,888,0.738362981,0.140042233,-0.26638535,0.340855167,-0.22167723,-0.0028716,-0.657582551,0.484366642,0.162197695,-0.101697436,0.1062395,0.683278528,0.281728569,3,E01004474,gen,cluster4,Wandsworth 021B,Wandsworth,inner,888,0.738362981,0.140042233,-0.26638535,0.340855167,-0.22167723,-0.175732686,-0.0028716,-0.657582551,0.484366642,0.162197695,-0.101697436,0.1062395,0.683278528,0.281728569,0,gen,cluster1,Wandsworth 021B,Wandsworth,inner
575,889,0.656471739,0.295355332,-0.26465829,0.353390294,-0.068286543,-0.054316323,-0.396952117,0.484366642,0.080162901,-0.106487284,0.151457307,0.661120263,0.014257105,3,E01004476,gen,cluster4,Wandsworth 021C,Wandsworth,inner,889,0.656471739,0.295355332,-0.26465829,0.353390294,-0.068286543,-0.083806266,-0.054316323,-0.396952117,0.484366642,0.080162901,-0.106487284,0.151457307,0.661120263,0.014257105,0,gen,cluster1,Wandsworth 021C,Wandsworth,inner
576,892,0.176591575,-0.018735257,0.137315827,0.390274748,-0.318724783,-0.049815896,-0.634840539,0.701486923,0.154662669,-0.010998245,0.027557889,0.777428008,0.033035306,3,E01004480,gen,cluster4,Wandsworth 026C,Wandsworth,inner,892,0.176591575,-0.018735257,0.137315827,0.390274748,-0.318724783,-0.646604715,-0.049815896,-0.634840539,0.701486923,0.154662669,-0.010998245,0.027557889,0.777428008,0.033035306,0,gen,cluster1,Wandsworth 026C,Wandsworth,inner
577,893,0.345344378,-0.016846622,-0.083176487,0.03169192,-0.291130858,0.234068729,-0.22106941,0.556102922,-0.064194617,-0.135395052,-0.117699409,0.581855507,0.071052992,3,E01004481,gen,cluster4,Wandsworth 029A,Wandsworth,inner,893,0.345344378,-0.016846622,-0.083176487,0.03169192,-0.291130858,-0.097934061,0.234068729,-0.22106941,0.556102922,-0.064194617,-0.135395052,-0.117699409,0.581855507,0.071052992,0,gen,cluster1,Wandsworth 029A,Wandsworth,inner
578,894,0.509038146,-0.014961362,0.183089375,-0.16917105,-0.129013247,-0.116058137,0.413282429,0.34280272,0.242248683,0.083747017,-0.103535826,0.371872807,-0.037946685,3,E01004482,gen,cluster4,Wandsworth 030A,Wandsworth,inner,894,0.509038146,-0.014961362,0.183089375,-0.16917105,-0.129013247,-0.109118786,-0.116058137,0.413282429,0.34280272,0.242248683,0.083747017,-0.103535826,0.371872807,-0.037946685,0,gen,cluster1,Wandsworth 030A,Wandsworth,inner
579,895,0.345344378,-0.014019995,-0.037596284,0.312317852,-0.038285154,-0.610393578,-0.130076389,0.272973945,0.261559546,-0.192868365,-0.094716722,0.731529537,-0.10675528,3,E01004484,gen,cluster4,Wandsworth 026E,Wandsworth,inner,895,0.345344378,-0.014019995,-0.037596284,0.312317852,-0.038285154,-0.623682009,-0.610393578,-0.130076389,0.272973945,0.261559546,-0.192868365,-0.094716722,0.731529537,-0.10675528,0,gen,cluster1,Wandsworth 026E,Wandsworth,inner
580,896,0.626704121,0.275790078,-0.014747467,-0.052832225,-0.545203699,0.23172639,-0.337525819,0.272973945,-0.071249917,0.057791274,0.02317347,0.443653663,0.049731611,3,E01004485,gen,cluster4,Wandsworth 030B,Wandsworth,inner,896,0.626704121,0.275790078,-0.014747467,-0.052832225,-0.545203699,0.042045147,0.23172639,-0.337525819,0.272973945,-0.071249917,0.057791274,0.02317347,0.443653663,0.049731611,0,gen,cluster1,Wandsworth 030B,Wandsworth,inner
581,897,0.313042493,0.001855173,-0.173094801,0.064465754,0.152428189,0.169083696,-0.628147972,0.203779865,0.351632861,-0.174399063,-0.141181117,0.639101628,-0.153153856,3,E01004486,gen,cluster4,Wandsworth 026F,Wandsworth,inner,897,0.313042493,0.001855173,-0.173094801,0.064465754,0.152428189,-0.125522642,0.169083696,-0.628147972,0.203779865,0.351632861,-0.174399063,-0.141181117,0.639101628,-0.153153856,0,gen,cluster1,Wandsworth 026F,Wandsworth,inner
582,898,0.103657117,-0.013079469,-0.136870032,-0.128373024,-0.068286543,-0.077085072,-0.45087989,0.0,0.663778367,0.107252612,-0.163643917,0.463452318,-0.067849842,3,E01004487,gen,cluster4,Wandsworth 030C,Wandsworth,inner,898,0.103657117,-0.013079469,-0.136870032,-0.128373024,-0.068286543,-0.238533266,-0.077085072,-0.45087989,0.0,0.663778367,0.107252612,-0.163643917,0.463452318,-0.067849842,0,gen,cluster1,Wandsworth 030C,Wandsworth,inner
583,899,0.176591575,-0.018735257,0.195425882,0.006652086,0.105857179,-0.562914138,-0.313184047,0.067293476,-0.391668422,0.207073077,-0.380220679,0.444192309,-0.119226072,3,E01004488,gen,cluster4,Wandsworth 029B,Wandsworth,inner,899,0.176591575,-0.018735257,0.195425882,0.006652086,0.105857179,-0.399928417,-0.562914138,-0.313184047,0.067293476,-0.391668422,0.207073077,-0.380220679,0.444192309,-0.119226072,0,gen,cluster1,Wandsworth 029B,Wandsworth,inner
584,900,0.205952983,-0.016846622,0.006754959,0.120496349,0.521941296,-0.344909168,-0.633502161,0.067293476,0.154662669,0.016708611,-0.187051319,0.266797999,-0.190562487,3,E01004489,gen,cluster4,Wandsworth 030D,Wandsworth,inner,900,0.205952983,-0.016846622,0.006754959,0.120496349,0.521941296,-0.41962465,-0.344909168,-0.633502161,0.067293476,0.154662669,0.016708611,-0.187051319,0.266797999,-0.190562487,0,gen,cluster1,Wandsworth 030D,Wandsworth,inner
585,903,0.537490292,0.095588235,-0.099913987,0.261882241,-0.049369977,-0.138470126,-0.371304122,0.067293476,0.091239267,-0.001733801,0.089928447,0.313534256,0.047498509,3,E01004494,gen,cluster4,Wandsworth 018A,Wandsworth,inner,903,0.537490292,0.095588235,-0.099913987,0.261882241,-0.049369977,-0.363662525,-0.138470126,-0.371304122,0.067293476,0.091239267,-0.001733801,0.089928447,0.313534256,0.047498509,0,gen,cluster1,Wandsworth 018A,Wandsworth,inner
586,904,0.491113698,-0.016846622,-0.182868887,0.387567091,-0.087094338,-0.140087698,-0.441449288,0.34280272,-0.285557316,-0.409935844,-0.088983929,0.670392649,0.394668325,3,E01004496,gen,cluster4,Wandsworth 024B,Wandsworth,inner,904,0.491113698,-0.016846622,-0.182868887,0.387567091,-0.087094338,-0.751486023,-0.140087698,-0.441449288,0.34280272,-0.285557316,-0.409935844,-0.088983929,0.670392649,0.394668325,0,gen,cluster1,Wandsworth 024B,Wandsworth,inner
587,906,0.081620665,-0.016846622,-0.097480595,0.712644449,-0.248477098,-0.208429741,-0.967099352,0.272973945,-0.161558806,-0.207731383,-0.081319018,0.608105707,0.091431752,3,E01004498,gen,cluster4,Wandsworth 031D,Wandsworth,inner,906,0.081620665,-0.016846622,-0.097480595,0.712644449,-0.248477098,-0.376861612,-0.208429741,-0.967099352,0.272973945,-0.161558806,-0.207731383,-0.081319018,0.608105707,0.091431752,0,gen,cluster1,Wandsworth 031D,Wandsworth,inner
588,908,0.8248563,0.087119015,-0.176578399,-0.067567442,0.050091651,-0.303189462,-0.272575415,0.135219902,0.320071379,0.117271006,-0.074369412,0.666227166,0.476669427,3,E01004508,gen,cluster4,Wandsworth 012A,Wandsworth,inner,908,0.8248563,0.087119015,-0.176578399,-0.067567442,0.050091651,0.027986801,-0.303189462,-0.272575415,0.135219902,0.320071379,0.117271006,-0.074369412,0.666227166,0.476669427,0,gen,cluster1,Wandsworth 012A,Wandsworth,inner
589,909,0.33741801,0.003707034,-0.103016409,0.206733445,-0.148999095,0.005721853,-1.69851423,0.203779865,0.435656799,0.162499279,-0.184498616,0.438256223,0.380602354,3,E01004510,gen,cluster4,Wandsworth 012B,Wandsworth,inner,909,0.33741801,0.003707034,-0.103016409,0.206733445,-0.148999095,-0.094896629,0.005721853,-1.69851423,0.203779865,0.435656799,0.162499279,-0.184498616,0.438256223,0.380602354,0,gen,cluster1,Wandsworth 012B,Wandsworth,inner
590,912,0.897163378,0.006478629,0.010691467,0.183291343,0.302571483,0.019903558,0.115442693,0.203779865,0.447799098,0.067974519,0.222872973,-0.063363515,0.404944708,3,E01004517,gen,cluster4,Wandsworth 037A,Wandsworth,inner,912,0.897163378,0.006478629,0.010691467,0.183291343,0.302571483,0.018550638,0.019903558,0.115442693,0.203779865,0.447799098,0.067974519,0.222872973,-0.063363515,0.404944708,0,gen,cluster1,Wandsworth 037A,Wandsworth,inner
591,917,0.368544623,-0.014019995,0.220036665,-0.177911744,0.048464557,-0.04831964,0.081255109,0.0,0.371484222,-0.047175646,0.050898818,-0.137140375,0.025284605,0,E01004522,gen,cluster1,Wandsworth 037C,Wandsworth,inner,917,0.368544623,-0.014019995,0.220036665,-0.177911744,0.048464557,-0.049982125,-0.04831964,0.081255109,0.0,0.371484222,-0.047175646,0.050898818,-0.137140375,0.025284605,3,gen,cluster4,Wandsworth 037C,Wandsworth,inner
592,919,0.553747082,0.017491035,0.023473371,0.028344671,-0.358880143,0.278812668,0.256575944,0.701486923,-0.028685791,-0.514966571,0.029756817,-0.039635936,0.262154486,0,E01004525,gen,cluster1,Wandsworth 035A,Wandsworth,inner,919,0.553747082,0.017491035,0.023473371,0.028344671,-0.358880143,-0.528773829,0.278812668,0.256575944,0.701486923,-0.028685791,-0.514966571,0.029756817,-0.039635936,0.262154486,0,gen,cluster1,Wandsworth 035A,Wandsworth,inner
593,920,-0.246034287,0.409629508,-0.210194138,0.194563756,-0.019196733,0.123622887,0.142812239,0.34280272,-0.212468377,-0.58981723,0.158897219,0.158615372,-0.026088981,0,E01004526,gen,cluster1,Wandsworth 035B,Wandsworth,inner,920,-0.246034287,0.409629508,-0.210194138,0.194563756,-0.019196733,-0.176795195,0.123622887,0.142812239,0.34280272,-0.212468377,-0.58981723,0.158897219,0.158615372,-0.026088981,3,gen,cluster4,Wandsworth 035B,Wandsworth,inner
594,921,0.0,0.067351132,0.422978632,-0.166783586,-0.255877363,0.401395181,0.292270897,0.628476163,-0.18202731,-0.374073414,-0.045217092,0.029173796,0.027496443,0,E01004527,gen,cluster1,Wandsworth 035C,Wandsworth,inner,921,0.0,0.067351132,0.422978632,-0.166783586,-0.255877363,-0.254064442,0.401395181,0.292270897,0.628476163,-0.18202731,-0.374073414,-0.045217092,0.029173796,0.027496443,3,gen,cluster4,Wandsworth 035C,Wandsworth,inner
595,922,0.472519021,0.05599744,-0.180536063,0.035041811,0.175931945,0.128763791,0.018422059,0.272973945,-0.028685791,-0.29220311,-0.038538802,0.236012018,0.566631302,3,E01004529,gen,cluster4,Wandsworth 035E,Wandsworth,inner,922,0.472519021,0.05599744,-0.180536063,0.035041811,0.175931945,-0.449652817,0.128763791,0.018422059,0.272973945,-0.028685791,-0.29220311,-0.038538802,0.236012018,0.566631302,0,gen,cluster1,Wandsworth 035E,Wandsworth,inner
596,923,0.024055202,0.005555589,0.070868713,-0.2834592,0.087721019,0.01708113,0.285404375,0.135219902,-0.239263409,-0.135395052,-0.239214916,0.189185052,0.306407791,0,E01004530,gen,cluster1,Wandsworth 035F,Wandsworth,inner,923,0.024055202,0.005555589,0.070868713,-0.2834592,0.087721019,0.078073112,0.01708113,0.285404375,0.135219902,-0.239263409,-0.135395052,-0.239214916,0.189185052,0.306407791,3,gen,cluster4,Wandsworth 035F,Wandsworth,inner
597,924,-0.201054766,-0.018735257,0.669259695,0.020823031,-0.445623504,-0.036418829,0.268928809,0.135219902,0.253823614,-0.307608838,-0.011928562,0.019033168,0.113133896,0,E01004531,gen,cluster1,Wandsworth 033A,Wandsworth,inner,924,-0.201054766,-0.018735257,0.669259695,0.020823031,-0.445623504,-0.078789325,-0.036418829,0.268928809,0.135219902,0.253823614,-0.307608838,-0.011928562,0.019033168,0.113133896,3,gen,cluster4,Wandsworth 033A,Wandsworth,inner
598,925,0.135696287,-0.018735257,0.216909173,0.190225017,-0.312938721,0.05461307,-0.444144041,0.0,-0.046488601,-0.176854678,-0.129187703,0.390992123,-0.143953885,3,E01004532,gen,cluster4,Wandsworth 032A,Wandsworth,inner,925,0.135696287,-0.018735257,0.216909173,0.190225017,-0.312938721,0.05599042,0.05461307,-0.444144041,0.0,-0.046488601,-0.176854678,-0.129187703,0.390992123,-0.143953885,0,gen,cluster1,Wandsworth 032A,Wandsworth,inner
599,926,-0.062847811,-0.018735257,0.646613345,-0.355035736,0.129069847,0.485163598,0.126388449,-0.066661115,-0.039379091,-0.276883312,0.019325919,0.019033168,-0.233213447,0,E01004533,gen,cluster1,Wandsworth 033B,Wandsworth,inner,926,-0.062847811,-0.018735257,0.646613345,-0.355035736,0.129069847,-0.029423675,0.485163598,0.126388449,-0.066661115,-0.039379091,-0.276883312,0.019325919,0.019033168,-0.233213447,3,gen,cluster4,Wandsworth 033B,Wandsworth,inner
600,927,0.652371703,0.087119015,0.344848988,0.486829745,-0.308591055,-0.239753627,-0.641531413,0.413266763,0.132150358,-0.014479914,0.026481005,0.59649613,0.262154486,3,E01004534,gen,cluster4,Wandsworth 008A,Wandsworth,inner,927,0.652371703,0.087119015,0.344848988,0.486829745,-0.308591055,-0.881988717,-0.239753627,-0.641531413,0.413266763,0.132150358,-0.014479914,0.026481005,0.59649613,0.262154486,0,gen,cluster1,Wandsworth 008A,Wandsworth,inner
601,928,0.103657117,0.535713423,-0.370553115,-0.183463075,0.008030564,0.262951061,0.233251728,0.0,-0.137502532,-0.038967522,0.143918948,-0.260020125,0.300215833,0,E01004537,gen,cluster1,Wandsworth 007B,Wandsworth,inner,928,0.103657117,0.535713423,-0.370553115,-0.183463075,0.008030564,0.089919112,0.262951061,0.233251728,0.0,-0.137502532,-0.038967522,0.143918948,-0.260020125,0.300215833,3,gen,cluster4,Wandsworth 007B,Wandsworth,inner
602,929,-0.292753698,0.485143293,-0.274058401,-0.173941301,0.588224398,0.060070862,-0.063389491,0.34280272,-0.532520028,-0.112485809,0.346623445,-0.071883341,0.452987855,0,E01004538,gen,cluster1,Wandsworth 007C,Wandsworth,inner,929,-0.292753698,0.485143293,-0.274058401,-0.173941301,0.588224398,0.421625809,0.060070862,-0.063389491,0.34280272,-0.532520028,-0.112485809,0.346623445,-0.071883341,0.452987855,3,gen,cluster4,Wandsworth 007C,Wandsworth,inner
603,930,0.509038146,0.288665197,-0.24774227,-0.020719103,0.420699147,-0.026105246,-0.119196649,0.135219902,-0.22924436,0.204913542,0.088774348,0.112493587,0.562541205,3,E01004540,gen,cluster4,Wandsworth 003B,Wandsworth,inner,930,0.509038146,0.288665197,-0.24774227,-0.020719103,0.420699147,0.203360501,-0.026105246,-0.119196649,0.135219902,-0.22924436,0.204913542,0.088774348,0.112493587,0.562541205,0,gen,cluster1,Wandsworth 003B,Wandsworth,inner
604,932,0.383541237,0.011081479,0.239601399,-0.506214446,0.221670317,0.191156794,-0.547708204,0.203779865,0.150900954,-0.06602405,-0.126217938,0.484034867,0.191256123,3,E01004543,gen,cluster4,Wandsworth 027A,Wandsworth,inner,932,0.383541237,0.011081479,0.239601399,-0.506214446,0.221670317,0.260394993,0.191156794,-0.547708204,0.203779865,0.150900954,-0.06602405,-0.126217938,0.484034867,0.191256123,0,gen,cluster1,Wandsworth 027A,Wandsworth,inner
605,933,0.626704121,0.355441759,-0.35707066,0.223299363,-0.009611895,-0.055820368,-0.380755767,0.34280272,0.014435784,0.033895091,0.330351622,0.850979931,-0.048672398,3,E01004545,gen,cluster4,Wandsworth 027B,Wandsworth,inner,933,0.626704121,0.355441759,-0.35707066,0.223299363,-0.009611895,0.002389566,-0.055820368,-0.380755767,0.34280272,0.014435784,0.033895091,0.330351622,0.850979931,-0.048672398,0,gen,cluster1,Wandsworth 027B,Wandsworth,inner
606,935,-0.049960418,0.182413309,0.278484359,0.092392307,0.756090881,-0.172922482,0.075787633,0.0,-0.366332863,0.201671426,-0.021137205,0.312354777,-0.231249079,3,E01004547,gen,cluster4,Wandsworth 029C,Wandsworth,inner,935,-0.049960418,0.182413309,0.278484359,0.092392307,0.756090881,-0.054913951,-0.172922482,0.075787633,0.0,-0.366332863,0.201671426,-0.021137205,0.312354777,-0.231249079,0,gen,cluster1,Wandsworth 029C,Wandsworth,inner
607,936,0.135696287,0.084563507,0.188146203,-0.02567617,0.225079772,-0.297614492,-0.214286722,0.135219902,-0.042935782,-0.075494153,-0.065456742,0.339240436,0.045267542,3,E01004549,gen,cluster4,Wandsworth 027D,Wandsworth,inner,936,0.135696287,0.084563507,0.188146203,-0.02567617,0.225079772,0.197386092,-0.297614492,-0.214286722,0.135219902,-0.042935782,-0.075494153,-0.065456742,0.339240436,0.045267542,0,gen,cluster1,Wandsworth 027D,Wandsworth,inner
608,938,0.360906456,1.071938874,-0.33644057,-0.25174375,-0.13517642,0.142783888,-0.340229362,0.272973945,-0.171810501,0.245691446,-0.349363448,0.571520474,0.159472518,3,E01004551,gen,cluster4,Wandsworth 012E,Wandsworth,inner,938,0.360906456,1.071938874,-0.33644057,-0.25174375,-0.13517642,0.110683646,0.142783888,-0.340229362,0.272973945,-0.171810501,0.245691446,-0.349363448,0.571520474,0.159472518,0,gen,cluster1,Wandsworth 012E,Wandsworth,inner
